,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
391,392,Elvis Rexhbeçaj,de GER,MF,Bochum,23,1997,28.2,5,0,0,34,60,2,41,27,20,0,1,0,181,28,40,41.2,Matches
392,393,Gio Reyna,us USA,MF,Dortmund,18,2002,4.9,0,0,0,7,11,1,20,1,4,0,0,0,27,5,7,41.7,Matches
393,394,Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,1,0,0,8,2,0,0,22,15,0,0,0,68,56,38,59.6,Matches
394,395,Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
395,396,Omar Richards,eng ENG,DF,Bayern Munich,23,1998,4.9,1,0,0,15,22,0,8,4,12,0,0,0,28,2,5,28.6,Matches
396,397,Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,18.9,6,0,0,30,45,5,57,16,16,0,0,0,95,9,33,21.4,Matches
397,398,Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,2,0,0,0,5,0,0,1,0,0,0,0,62,8,1,88.9,Matches
398,399,Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,0,0,0,10,4,0,5,6,7,0,0,0,31,0,5,0.0,Matches
399,400,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,Matches
400,401,Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,1,0,0,6,9,0,3,13,7,0,0,0,68,9,22,29.0,Matches
401,402,Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
402,403,Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,1,0,0,3,1,3,5,2,3,0,0,0,5,0,0,,Matches
403,404,Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,5,0,0,10,24,5,50,14,9,0,0,0,97,13,9,59.1,Matches
404,405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,5,0,0,12,6,0,15,11,12,0,0,0,46,6,12,33.3,Matches
405,406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,2,0,0,37,37,21,20,6,13,0,0,0,56,40,46,46.5,Matches
406,407,Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,3,0,0,12,14,0,51,16,15,0,0,0,113,18,29,38.3,Matches
407,408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,1,0,0,0,1,0,0,0,0,0,0,0,8,4,0,100.0,Matches
408,409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,0,0,0,16,15,0,16,9,7,0,0,0,67,11,9,55.0,Matches
409,410,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,0.5,1,0,0,1,0,0,1,1,1,0,0,0,4,0,1,0.0,Matches
410,411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,1,0,0,29,42,4,58,11,16,1,0,0,74,21,28,42.9,Matches
411,412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,7,0,0,30,25,0,7,28,26,0,0,0,121,32,23,58.2,Matches
412,413,Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,22.0,3,0,0,25,24,7,38,12,16,0,0,0,106,2,7,22.2,Matches
413,414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
414,415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
415,416,Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,0.7,0,0,0,0,0,0,3,6,4,0,0,0,6,0,2,0.0,Matches
416,417,Joe Scally,us USA,DF,M'Gladbach,18,2002,21.2,4,0,0,27,36,2,35,22,30,0,0,0,89,18,18,50.0,Matches
417,418,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,2,0,0,22,26,4,13,3,7,0,0,0,41,40,35,53.3,Matches
418,419,András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,2,0,0,6,2,0,1,2,1,0,0,0,25,1,5,16.7,Matches
419,420,Louis Schaub,at AUT,"MF,FW",Köln,26,1994,7.3,0,0,0,8,8,3,34,3,10,0,0,0,56,3,13,18.8,Matches
420,421,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,0,0,0,13,22,6,3,3,2,0,0,0,34,55,73,43.0,Matches
421,422,Kingsley Schindler,de GER,"DF,FW",Köln,28,1993,3.9,1,0,0,2,5,1,24,5,0,0,0,0,27,7,5,58.3,Matches
422,423,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,2,0,0,23,10,1,6,9,20,0,0,0,102,12,8,60.0,Matches
423,424,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,3.5,1,0,0,9,2,0,0,11,5,0,0,0,13,9,4,69.2,Matches
424,425,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,5,0,0,32,35,1,9,56,43,0,0,0,238,109,36,75.2,Matches
425,426,Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,6.5,0,0,0,4,3,0,16,6,6,0,0,0,36,8,9,47.1,Matches
426,427,Benno Schmitz,de GER,DF,Köln,26,1994,26.9,5,0,0,30,25,1,93,39,37,0,0,0,143,29,43,40.3,Matches
427,428,Alessandro Schöpf,at AUT,MF,Arminia,27,1994,26.6,3,1,1,27,41,1,58,30,22,1,0,0,209,21,33,38.9,Matches
428,429,Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,2,0,0,13,5,0,13,11,12,0,0,0,58,8,8,50.0,Matches
429,430,Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,1,0,0,0,3,0,0,0,0,0,0,0,30,4,1,80.0,Matches
430,431,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,1,0,0,2,1,0,0,2,0,0,1,0,25,6,0,100.0,Matches
431,432,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,9,0,0,42,26,0,41,19,31,0,0,0,170,30,27,52.6,Matches
432,433,Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,2,0,0,31,21,5,6,1,4,0,0,0,21,58,60,49.2,Matches
433,434,Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
434,435,Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,24.6,6,0,0,37,47,2,6,20,30,0,0,0,153,19,24,44.2,Matches
435,436,Janni Serra,de GER,FW,Arminia,23,1998,12.4,1,0,0,16,14,5,1,5,2,0,0,0,36,52,91,36.4,Matches
436,437,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,0.2,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,,Matches
437,438,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,0,0,0,0,1,0,0,0,2,0,0,0,9,0,0,,Matches
438,439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,1.9,1,0,0,1,1,0,5,2,3,0,0,0,16,1,4,20.0,Matches
439,440,André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,1,0,0,20,28,16,7,2,9,0,0,0,66,37,65,36.3,Matches
440,441,Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,22.3,5,0,0,25,34,0,6,40,27,0,0,0,159,63,21,75.0,Matches
441,442,Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,3.9,0,0,0,0,3,0,7,3,2,0,0,0,22,3,7,30.0,Matches
442,443,Tobias Sippel,de GER,GK,M'Gladbach,33,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
443,444,Hugo Siquet,be BEL,DF,Freiburg,19,2002,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
444,445,Ellyes Skhiri,tn TUN,MF,Köln,26,1995,20.2,3,0,0,18,21,2,6,37,33,0,0,0,157,34,23,59.6,Matches
445,446,Robert Skov,dk DEN,"FW,DF",Hoffenheim,25,1996,4.1,1,0,0,6,5,0,18,3,2,0,0,0,20,3,5,37.5,Matches
446,447,Danilo Soares,br BRA,DF,Bochum,29,1991,28.5,4,0,0,34,42,0,66,62,71,0,2,0,287,47,30,61.0,Matches
447,448,Yann Sommer,ch SUI,GK,M'Gladbach,32,1988,33.0,2,0,0,0,7,0,0,3,0,0,0,0,76,8,0,100.0,Matches
448,449,Borna Sosa,hr CRO,"DF,FW",Stuttgart,23,1998,27.8,4,0,0,13,26,0,239,26,12,0,0,0,149,20,19,51.3,Matches
449,450,Djibril Sow,ch SUI,MF,Eint Frankfurt,24,1997,26.8,5,0,0,42,38,0,9,50,33,0,1,0,199,27,31,46.6,Matches
450,451,Jerry St. Juste,nl NED,DF,Mainz 05,24,1996,6.7,0,0,0,14,8,0,6,14,9,0,0,0,41,24,15,61.5,Matches
451,452,Anton Stach,de GER,MF,Mainz 05,22,1998,20.7,6,0,0,35,43,0,53,51,19,0,0,0,176,52,20,72.2,Matches
452,453,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,27,1993,15.4,3,1,0,12,19,1,64,31,27,0,0,0,91,25,25,50.0,Matches
453,454,Josip Stanišić,hr CRO,DF,Bayern Munich,21,2000,7.2,1,0,0,4,1,0,10,11,10,0,0,0,54,7,6,53.8,Matches
454,455,Niklas Stark,de GER,DF,Hertha BSC,26,1995,22.6,3,0,0,19,20,1,0,36,16,0,1,0,115,49,33,59.8,Matches
455,456,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29,1991,10.7,6,0,0,19,15,0,25,13,16,0,0,0,57,17,19,47.2,Matches
456,457,Pascal Stenzel,de GER,DF,Stuttgart,25,1996,10.0,1,0,0,13,4,0,18,11,11,0,0,0,84,13,12,52.0,Matches
457,458,Angelo Stiller,de GER,MF,Hoffenheim,20,2001,18.8,1,0,0,25,13,1,17,9,17,0,0,0,116,26,26,50.0,Matches
458,459,Lars Stindl,de GER,"MF,FW",M'Gladbach,32,1988,18.1,10,0,0,30,16,5,14,10,15,0,0,0,104,13,32,28.9,Matches
459,460,Kevin Stöger,at AUT,MF,Mainz 05,27,1993,4.7,3,0,0,9,10,0,31,5,5,0,0,0,55,2,2,50.0,Matches
460,461,Tobias Strobl,de GER,"MF,DF",Augsburg,31,1990,3.6,1,0,0,6,2,0,2,7,3,0,0,0,24,7,4,63.6,Matches
461,462,Niklas Süle,de GER,DF,Bayern Munich,25,1995,20.4,2,0,0,10,1,1,6,28,23,0,0,0,158,40,12,76.9,Matches
462,463,Ádám Szalai,hu HUN,FW,Mainz 05,33,1987,2.9,1,0,0,10,4,5,0,0,2,0,0,0,11,8,11,42.1,Matches
463,464,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,20,2000,17.1,2,0,0,15,23,6,91,10,12,0,0,0,101,17,19,47.2,Matches
464,465,Jonathan Tah,de GER,DF,Leverkusen,25,1996,32.0,4,0,0,19,10,1,2,43,18,0,0,0,184,96,29,76.8,Matches
465,466,Edmond Tapsoba,bf BFA,DF,Leverkusen,22,1999,20.2,1,0,0,19,6,1,0,29,17,0,1,0,171,42,16,72.4,Matches
466,467,Niklas Tauer,de GER,"DF,MF",Mainz 05,20,2001,5.4,1,1,0,9,4,0,1,9,9,0,1,0,34,8,13,38.1,Matches
467,468,Robert Tesche,de GER,MF,Bochum,34,1987,3.9,2,1,0,5,1,1,2,5,4,0,2,0,23,3,6,33.3,Matches
468,469,Cedric Teuchert,de GER,"MF,FW",Union Berlin,24,1997,1.2,0,0,0,1,1,1,1,0,2,0,0,0,9,2,2,50.0,Matches
469,470,Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,6,0,0,12,12,2,57,10,16,0,0,0,86,21,30,41.2,Matches
470,471,Erik Thommy,de GER,"FW,MF",Stuttgart,26,1994,3.0,0,0,0,2,6,2,23,4,0,0,0,0,12,2,4,33.3,Matches
471,472,Marcus Thuram,fr FRA,FW,M'Gladbach,23,1997,10.9,2,0,0,12,25,8,7,5,5,1,0,0,30,33,29,53.2,Matches
472,473,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,17,2003,4.3,1,0,0,11,12,4,3,3,3,0,0,0,16,7,6,53.8,Matches
473,474,Steffen Tigges,de GER,"FW,MF",Dortmund,23,1998,1.2,0,0,0,1,1,1,1,0,3,0,0,0,2,3,9,25.0,Matches
474,475,Malik Tillman,us USA,"FW,MF",Bayern Munich,19,2002,1.2,0,0,0,4,1,0,0,2,1,0,0,0,11,3,1,75.0,Matches
475,476,Timothy Tillman,de GER,MF,Greuther Fürth,22,1999,22.3,3,0,0,37,42,1,67,12,26,0,1,0,136,10,28,26.3,Matches
476,477,Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
477,478,Corentin Tolisso,fr FRA,MF,Bayern Munich,26,1994,7.8,0,0,0,13,6,3,6,9,5,0,0,0,59,12,15,44.4,Matches
478,479,Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,2,0,0,6,25,7,18,4,4,1,0,0,42,6,20,23.1,Matches
479,480,Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,1,0,0,4,4,1,1,17,1,0,0,0,27,15,5,75.0,Matches
480,481,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,25,1996,5.6,2,0,0,8,2,1,12,5,9,0,0,0,42,13,15,46.4,Matches
481,482,Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,3,0,0,32,24,1,16,35,25,0,0,0,132,39,45,46.4,Matches
482,483,Kevin Trapp,de GER,GK,Eint Frankfurt,31,1990,32.0,2,0,0,0,3,0,0,1,0,0,0,0,65,5,0,100.0,Matches
483,484,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,34,1987,22.1,5,0,0,29,6,0,146,34,30,0,0,0,145,29,19,60.4,Matches
484,485,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
485,486,Tuta,br BRA,DF,Eint Frankfurt,22,1999,24.3,4,1,1,37,12,1,5,41,28,0,0,0,213,54,46,54.0,Matches
486,487,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,30,1990,0.4,0,0,0,4,1,0,1,0,0,0,0,0,1,1,1,50.0,Matches
487,488,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,100.0,Matches
488,489,Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,4,0,0,28,11,1,2,32,42,0,1,0,249,62,43,59.0,Matches
489,490,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
490,491,Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,3,0,0,34,45,11,123,14,20,0,0,0,110,22,31,41.5,Matches
491,492,Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,4,0,0,33,27,12,42,16,21,0,0,0,141,11,34,24.4,Matches
492,493,Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,3,0,0,14,5,2,5,25,17,0,0,0,84,17,15,53.1,Matches
493,494,Mickey van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,0,0,0,0,1,0,3,2,4,0,0,0,15,6,1,85.7,Matches
494,495,Vincent Vermeij,nl NED,MF,Freiburg,26,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
495,496,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,17,2003,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,Matches
496,497,Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,2,0,0,14,6,0,1,37,23,0,0,0,133,24,36,40.0,Matches
497,498,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,29,1992,9.8,1,0,0,16,16,14,21,2,9,0,0,0,27,35,47,42.7,Matches
498,499,Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,7,0,0,27,18,1,4,13,12,0,1,0,214,24,23,51.1,Matches
499,500,Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,2,0,0,40,16,1,24,13,13,0,0,0,74,11,14,44.0,Matches
500,501,Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,25,1996,8.0,2,0,0,10,8,0,7,8,1,1,0,0,37,2,12,14.3,Matches
501,502,Paul Wanner,de GER,"FW,MF",Bayern Munich,15,2005,0.4,0,0,0,1,1,0,1,0,2,0,0,0,3,0,2,0.0,Matches
502,503,Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,2,0,0,17,31,15,2,2,7,0,0,0,57,45,43,51.1,Matches
503,504,Noah Weißhaupt,de GER,"MF,FW",Freiburg,19,2001,1.1,0,0,0,3,2,0,4,1,1,0,0,0,6,1,2,33.3,Matches
504,505,Silvan Widmer,ch SUI,DF,Mainz 05,28,1993,32.4,1,0,0,36,20,1,62,43,28,0,1,0,165,34,38,47.2,Matches
505,506,Jetro Willems,nl NED,DF,Greuther Fürth,27,1994,17.8,5,0,0,14,11,0,40,14,15,0,0,0,119,19,16,54.3,Matches
506,507,Patrick Wimmer,at AUT,"FW,MF",Arminia,20,2001,22.8,7,0,0,49,38,5,96,27,31,1,1,0,167,40,51,44.0,Matches
507,508,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,0,0,0,14,31,7,5,6,6,0,0,0,45,54,55,49.5,Matches
508,509,Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,Matches
509,510,Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,1,0,0,1,0,0,1,8,2,0,0,0,17,10,11,47.6,Matches
510,511,Florian Wirtz,de GER,"MF,FW",Leverkusen,18,2003,20.6,2,0,0,15,25,10,63,13,10,1,0,0,106,7,23,23.3,Matches
511,512,Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,4,0,0,26,30,1,0,27,27,0,2,0,152,31,15,67.4,Matches
512,513,Hannes Wolf,at AUT,"FW,MF",M'Gladbach,22,1999,3.4,2,0,0,10,5,0,2,2,12,0,0,0,21,2,8,20.0,Matches
513,514,Marius Wolf,de GER,"DF,FW",Dortmund,26,1995,14.7,4,0,0,17,17,4,25,13,10,1,0,0,64,7,14,33.3,Matches
514,515,Luca Wollschläger,de GER,"FW,MF",Hertha BSC,18,2003,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,Matches
515,516,Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21,1999,19.8,1,0,0,10,15,12,31,7,9,0,0,0,79,16,36,30.8,Matches
516,517,Joscha Wosz,de GER,DF,RB Leipzig,19,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
517,518,Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,2,0,0,12,5,0,1,15,7,0,1,0,84,37,13,74.0,Matches
518,519,Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24,1996,15.5,4,0,0,19,11,1,5,19,14,0,1,0,134,14,13,51.9,Matches
519,520,Deyovaisio Zeefuik,nl NED,DF,Hertha BSC,23,1998,6.3,1,0,0,4,8,1,11,11,10,0,1,0,37,9,11,45.0,Matches
520,521,Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,1,0,0,1,4,0,0,2,2,0,1,0,68,9,2,81.8,Matches
521,522,Andi Zeqiri,ch SUI,"FW,MF",Augsburg,22,1999,11.3,2,0,0,20,15,12,7,2,7,0,0,0,37,11,36,23.4,Matches
522,523,Simon Zoller,de GER,FW,Bochum,30,1991,6.6,3,0,0,12,5,3,10,4,2,0,0,0,22,6,4,60.0,Matches
