,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
347,348,Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,0.3,15,14,1,0,0,0,3,0,1,0,1,0,10,0,2,Matches
348,349,Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,4.0,202,156,46,2,0,2,25,44,0,0,0,0,144,0,7,Matches
349,350,Reece Oxford,eng ENG,DF,Augsburg,22,1998,29.9,1173,1149,19,9,2,25,0,8,0,0,0,0,931,5,7,Matches
350,351,Salih Özcan,tr TUR,MF,Köln,23,1998,25.7,1360,1267,87,74,3,6,18,12,0,0,0,0,1128,6,15,Matches
351,352,Levin Öztunalı,de GER,MF,Union Berlin,25,1996,6.4,173,171,0,0,1,3,12,0,0,0,0,0,117,2,7,Matches
352,353,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,5.7,152,143,9,0,0,4,7,2,0,0,0,0,99,0,5,Matches
353,354,Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,12.2,796,763,27,18,7,5,8,5,3,2,0,0,677,6,7,Matches
354,355,Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,17.0,510,447,60,17,2,2,60,7,29,10,14,0,324,3,11,Matches
355,356,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
356,357,Matondo-Merveille Papela,de GER,MF,Mainz 05,20,2001,0.9,24,24,0,0,0,0,0,0,0,0,0,0,17,0,1,Matches
357,358,Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,0.2,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches
358,359,Felix Passlack,de GER,DF,Dortmund,23,1998,5.2,364,306,58,0,0,1,13,58,0,0,0,0,291,0,6,Matches
359,360,Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,13.5,505,484,18,2,2,1,20,3,11,7,0,0,401,3,19,Matches
360,361,Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,23.1,2114,1936,175,31,2,11,39,144,0,0,0,0,1838,3,23,Matches
361,362,Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,15.5,460,364,95,10,2,2,48,69,16,2,13,0,292,1,22,Matches
362,363,Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,24.8,1198,925,265,17,0,3,59,248,0,0,0,0,921,8,30,Matches
363,364,Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1.0,39,32,7,0,0,1,0,0,0,0,0,0,31,0,0,Matches
364,365,Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,5.3,101,93,7,0,1,0,2,2,0,0,0,0,67,1,3,Matches
365,366,Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6.0,207,149,58,9,0,0,0,0,0,0,0,0,159,0,0,Matches
366,367,Nils Petersen,de GER,FW,Freiburg,32,1988,6.4,137,131,5,0,0,0,3,0,0,0,0,0,83,1,5,Matches
367,368,Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,21,1999,11.6,426,411,14,3,6,4,5,9,1,0,0,0,305,1,17,Matches
368,369,Immanuel Pherai,nl NED,MF,Dortmund,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
369,370,Maximilian Philipp,de GER,MF,Wolfsburg,27,1994,10.7,332,291,40,5,2,2,35,4,24,23,0,0,248,1,7,Matches
370,371,Krzysztof Piątek,pl POL,FW,Hertha BSC,26,1995,3.9,82,76,4,0,0,1,3,0,0,0,0,0,50,2,2,Matches
371,372,Amos Pieper,de GER,DF,Arminia,23,1998,26.4,1158,1108,46,35,0,10,3,7,0,0,0,0,902,4,6,Matches
372,373,Marvin Plattenhardt,de GER,DF,Hertha BSC,29,1992,18.2,941,624,317,68,0,2,123,187,62,31,27,0,650,0,23,Matches
373,374,Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,28,1993,23.0,791,742,43,9,21,7,31,5,4,2,1,0,575,6,33,Matches
374,375,Joel Pohjanpalo,fi FIN,FW,Leverkusen,26,1994,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
375,376,Sebastian Polter,de GER,FW,Bochum,30,1991,26.0,501,457,41,0,3,0,7,0,0,0,0,0,269,3,18,Matches
376,377,Marin Pongračić,hr CRO,DF,Dortmund,23,1997,9.2,635,622,12,10,0,3,0,1,0,0,0,0,545,1,4,Matches
377,378,Stefan Posch,at AUT,DF,Hoffenheim,24,1997,24.4,1416,1329,77,43,1,8,11,32,0,0,0,0,1134,10,21,Matches
378,379,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,12.0,324,307,17,0,5,2,9,6,0,0,0,0,212,0,23,Matches
379,380,Manuel Prietl,at AUT,MF,Arminia,29,1991,23.6,665,661,3,2,1,2,7,1,0,0,0,0,518,1,11,Matches
380,381,Grischa Prömel,de GER,MF,Union Berlin,26,1995,26.9,949,895,50,14,1,4,6,5,0,0,0,0,713,4,31,Matches
381,382,Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
382,383,Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,22,1999,0.8,22,17,5,1,0,0,1,1,0,0,0,0,15,0,1,Matches
383,384,Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
384,385,Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1.0,41,31,10,6,0,0,0,0,0,0,0,0,30,0,0,Matches
385,386,Guilherme Ramos,pt POR,DF,Arminia,23,1997,10.1,458,417,39,9,1,2,5,30,0,0,0,0,305,2,6,Matches
386,387,Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,6.6,265,259,6,5,2,0,1,1,0,0,0,0,215,0,7,Matches
387,388,David Raum,de GER,"DF,FW",Hoffenheim,23,1998,30.6,2003,1550,448,45,1,9,311,294,109,50,40,0,1463,5,50,Matches
388,389,Reinier,br BRA,"FW,MF",Dortmund,19,2002,1.8,83,81,1,0,0,0,0,1,0,0,0,0,62,1,3,Matches
389,390,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,22,1998,0.4,12,11,1,1,0,0,0,0,0,0,0,0,10,0,0,Matches
390,391,Marco Reus,de GER,"MF,FW",Dortmund,32,1989,27.8,1242,1172,62,39,12,4,40,4,8,4,1,0,1003,8,28,Matches
391,392,Elvis Rexhbeçaj,de GER,MF,Bochum,23,1997,28.2,821,760,54,24,4,6,41,5,15,7,2,0,537,7,25,Matches
392,393,Gio Reyna,us USA,MF,Dortmund,18,2002,4.9,248,215,32,15,0,1,20,3,14,9,3,0,197,1,6,Matches
393,394,Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,984,956,28,22,1,2,0,4,0,0,0,0,829,0,7,Matches
394,395,Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
395,396,Omar Richards,eng ENG,DF,Bayern Munich,23,1998,4.9,361,300,61,12,0,1,8,49,0,0,0,0,312,0,9,Matches
396,397,Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,18.9,527,485,40,13,4,6,57,14,12,3,8,0,345,2,22,Matches
397,398,Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,1653,1257,387,141,0,29,0,0,0,0,0,0,1030,9,0,Matches
398,399,Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,289,280,9,4,4,2,5,1,4,0,4,0,252,0,4,Matches
399,400,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,16,16,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
400,401,Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,414,401,12,9,1,1,3,3,0,0,0,0,336,1,7,Matches
401,402,Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
402,403,Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,54,43,11,2,0,0,5,9,0,0,0,0,40,0,4,Matches
403,404,Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,918,749,162,7,0,4,50,155,0,0,0,0,675,7,19,Matches
404,405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,405,378,23,8,0,0,15,7,8,1,3,0,305,4,6,Matches
405,406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,319,309,8,1,1,4,20,2,0,0,0,0,198,2,19,Matches
406,407,Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,650,522,126,5,0,1,51,120,1,0,0,0,482,2,20,Matches
407,408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7.0,257,197,59,16,0,0,0,0,0,0,0,0,168,1,1,Matches
408,409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,10.1,712,664,44,10,2,5,16,33,0,0,0,0,576,4,20,Matches
409,410,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,0.5,49,45,4,1,0,0,1,3,0,0,0,0,40,0,0,Matches
410,411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,17.2,490,475,12,1,3,2,58,10,1,1,0,0,316,3,31,Matches
411,412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,18.4,720,706,12,9,1,3,7,1,0,0,0,0,572,2,20,Matches
412,413,Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,22.0,996,954,39,9,6,4,38,10,16,7,3,2,821,3,15,Matches
413,414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
414,415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
415,416,Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,0.7,40,35,5,0,0,0,3,5,0,0,0,0,28,0,3,Matches
416,417,Joe Scally,us USA,DF,M'Gladbach,18,2002,21.2,1010,790,219,12,3,2,35,207,0,0,0,0,795,1,20,Matches
417,418,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,9.2,187,178,9,0,0,0,13,9,0,0,0,0,102,0,3,Matches
418,419,András Schäfer,hu HUN,MF,Union Berlin,22,1999,2.7,88,86,1,0,0,0,1,1,0,0,0,0,66,1,5,Matches
419,420,Louis Schaub,at AUT,"MF,FW",Köln,26,1994,7.3,320,296,21,7,0,4,34,3,11,7,2,0,205,3,18,Matches
420,421,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,23.1,413,388,24,1,0,1,3,1,0,0,0,0,282,1,11,Matches
421,422,Kingsley Schindler,de GER,"DF,FW",Köln,28,1993,3.9,196,154,41,1,0,1,24,39,0,0,0,0,103,1,8,Matches
422,423,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,11.6,422,417,4,3,4,4,6,1,0,0,0,0,319,1,13,Matches
423,424,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,3.5,120,113,6,6,0,0,0,0,0,0,0,0,100,1,0,Matches
424,425,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,30.9,1750,1679,66,47,4,35,9,10,0,0,0,0,1403,5,23,Matches
425,426,Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,6.5,330,270,59,5,0,3,16,52,2,1,1,0,258,1,8,Matches
426,427,Benno Schmitz,de GER,DF,Köln,26,1994,26.9,1645,1305,333,9,0,2,93,324,0,0,0,0,1126,7,43,Matches
427,428,Alessandro Schöpf,at AUT,MF,Arminia,27,1994,26.6,1067,1008,57,23,1,5,58,3,25,13,10,1,821,2,27,Matches
428,429,Nico Schulz,de GER,DF,Dortmund,28,1993,9.3,655,548,106,6,0,1,13,100,0,0,0,0,544,1,16,Matches
429,430,Marvin Schwäbe,de GER,GK,Köln,26,1995,21.0,1001,804,194,50,0,2,0,0,0,0,0,0,829,3,1,Matches
430,431,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,24.2,829,557,268,64,0,2,0,0,0,0,0,0,598,4,0,Matches
431,432,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,23.4,1124,1060,60,45,4,8,41,0,9,1,8,0,857,4,28,Matches
432,433,Davie Selke,de GER,FW,Hertha BSC,26,1995,11.2,227,209,17,0,1,0,6,0,0,0,0,0,134,1,4,Matches
433,434,Lion Semić,de GER,DF,Dortmund,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
434,435,Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,24.6,587,560,22,11,5,9,6,3,1,1,0,0,412,5,24,Matches
435,436,Janni Serra,de GER,FW,Arminia,23,1998,12.4,261,247,11,1,0,1,1,4,0,0,0,0,160,3,9,Matches
436,437,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,0.2,7,4,3,0,0,0,3,0,3,3,0,0,5,0,0,Matches
437,438,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,1.1,31,31,0,0,0,0,0,0,0,0,0,0,21,0,1,Matches
438,439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,1.9,96,77,19,2,0,0,5,17,0,0,0,0,59,0,6,Matches
439,440,André Silva,pt POR,FW,RB Leipzig,25,1995,23.1,568,520,44,1,4,1,7,6,0,0,0,0,412,4,17,Matches
440,441,Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,22.3,1402,1350,46,37,0,6,6,5,0,0,0,0,1205,6,4,Matches
441,442,Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,3.9,204,166,37,2,0,0,7,34,1,1,0,0,164,1,2,Matches
442,443,Tobias Sippel,de GER,GK,M'Gladbach,33,1988,1.0,47,38,9,3,0,0,0,0,0,0,0,0,39,0,0,Matches
443,444,Hugo Siquet,be BEL,DF,Freiburg,19,2002,0.2,16,13,3,0,0,0,1,3,0,0,0,0,13,0,0,Matches
444,445,Ellyes Skhiri,tn TUN,MF,Köln,26,1995,20.2,958,913,43,39,2,9,6,4,0,0,0,0,805,2,11,Matches
445,446,Robert Skov,dk DEN,"FW,DF",Hoffenheim,25,1996,4.1,165,137,26,5,1,3,18,10,8,4,3,0,120,2,1,Matches
446,447,Danilo Soares,br BRA,DF,Bochum,29,1991,28.5,1661,1285,368,46,2,1,66,321,1,0,0,0,1237,8,42,Matches
447,448,Yann Sommer,ch SUI,GK,M'Gladbach,32,1988,33.0,1468,1140,323,99,0,4,0,0,0,0,0,0,1112,5,0,Matches
448,449,Borna Sosa,hr CRO,"DF,FW",Stuttgart,23,1998,27.8,1779,1385,388,77,3,11,239,244,67,14,50,0,1294,6,35,Matches
449,450,Djibril Sow,ch SUI,MF,Eint Frankfurt,24,1997,26.8,1231,1208,19,14,5,5,9,5,0,0,0,0,1012,4,27,Matches
450,451,Jerry St. Juste,nl NED,DF,Mainz 05,24,1996,6.7,296,280,16,15,0,1,6,0,0,0,0,0,228,0,6,Matches
451,452,Anton Stach,de GER,MF,Mainz 05,22,1998,20.7,955,902,49,22,3,4,53,1,26,15,10,0,671,4,28,Matches
452,453,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,27,1993,15.4,714,547,166,25,1,13,64,129,12,7,5,0,500,1,13,Matches
453,454,Josip Stanišić,hr CRO,DF,Bayern Munich,21,2000,7.2,587,522,65,4,0,4,10,60,1,0,1,0,508,0,10,Matches
454,455,Niklas Stark,de GER,DF,Hertha BSC,26,1995,22.6,1009,954,51,48,1,6,0,3,0,0,0,0,829,4,7,Matches
455,456,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,29,1991,10.7,429,378,44,0,1,5,25,37,2,1,1,0,317,7,11,Matches
456,457,Pascal Stenzel,de GER,DF,Stuttgart,25,1996,10.0,690,568,122,27,0,24,18,93,2,1,1,0,564,0,8,Matches
457,458,Angelo Stiller,de GER,MF,Hoffenheim,20,2001,18.8,968,949,16,6,1,1,17,5,4,3,0,0,798,3,15,Matches
458,459,Lars Stindl,de GER,"MF,FW",M'Gladbach,32,1988,18.1,817,789,26,8,7,0,14,4,3,0,2,0,665,2,19,Matches
459,460,Kevin Stöger,at AUT,MF,Mainz 05,27,1993,4.7,329,294,35,13,1,1,31,7,15,8,6,0,244,0,4,Matches
460,461,Tobias Strobl,de GER,"MF,DF",Augsburg,31,1990,3.6,94,91,3,3,0,2,2,0,0,0,0,0,65,0,3,Matches
461,462,Niklas Süle,de GER,DF,Bayern Munich,25,1995,20.4,1767,1701,62,36,1,22,6,24,1,0,0,0,1586,4,10,Matches
462,463,Ádám Szalai,hu HUN,FW,Mainz 05,33,1987,2.9,77,74,1,0,0,0,0,1,0,0,0,0,40,2,4,Matches
463,464,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,20,2000,17.1,965,849,112,38,4,5,91,16,56,23,24,0,742,4,12,Matches
464,465,Jonathan Tah,de GER,DF,Leverkusen,25,1996,32.0,1913,1861,51,31,5,6,2,4,0,0,0,0,1685,1,8,Matches
465,466,Edmond Tapsoba,bf BFA,DF,Leverkusen,22,1999,20.2,1433,1353,77,35,1,8,0,2,0,0,0,0,1265,3,12,Matches
466,467,Niklas Tauer,de GER,"DF,MF",Mainz 05,20,2001,5.4,199,187,12,2,0,0,1,10,0,0,0,0,146,0,3,Matches
467,468,Robert Tesche,de GER,MF,Bochum,34,1987,3.9,179,174,3,3,0,2,2,0,0,0,0,0,150,2,2,Matches
468,469,Cedric Teuchert,de GER,"MF,FW",Union Berlin,24,1997,1.2,28,26,1,0,1,0,1,0,0,0,0,0,19,1,1,Matches
469,470,Jan Thielmann,de GER,"MF,FW",Köln,19,2002,13.2,404,388,13,2,2,3,57,11,0,0,0,0,232,3,35,Matches
470,471,Erik Thommy,de GER,"FW,MF",Stuttgart,26,1994,3.0,117,105,12,4,0,1,23,1,7,0,7,0,87,0,6,Matches
471,472,Marcus Thuram,fr FRA,FW,M'Gladbach,23,1997,10.9,241,222,18,0,2,1,7,1,0,0,0,0,169,1,9,Matches
472,473,Alexis Tibidi,fr FRA,"MF,FW",Stuttgart,17,2003,4.3,122,119,3,1,1,0,3,1,0,0,0,0,90,0,5,Matches
473,474,Steffen Tigges,de GER,"FW,MF",Dortmund,23,1998,1.2,40,39,1,0,0,0,1,0,0,0,0,0,22,0,2,Matches
474,475,Malik Tillman,us USA,"FW,MF",Bayern Munich,19,2002,1.2,41,40,1,0,1,0,0,1,0,0,0,0,32,0,1,Matches
475,476,Timothy Tillman,de GER,MF,Greuther Fürth,22,1999,22.3,713,621,87,27,3,4,67,2,42,30,7,4,506,5,34,Matches
476,477,Umut Tohumcu,de GER,MF,Hoffenheim,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
477,478,Corentin Tolisso,fr FRA,MF,Bayern Munich,26,1994,7.8,550,537,12,10,7,5,6,2,0,0,0,0,477,1,7,Matches
478,479,Tiago Tomás,pt POR,FW,Stuttgart,19,2002,11.9,223,209,12,1,1,0,18,3,0,0,0,0,146,2,5,Matches
479,480,Jordan Torunarigha,de GER,DF,Hertha BSC,23,1997,5.4,239,227,12,8,0,4,1,1,0,0,0,0,194,0,2,Matches
480,481,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,25,1996,5.6,229,187,42,3,0,1,12,39,0,0,0,0,162,0,9,Matches
481,482,Lucas Tousart,fr FRA,MF,Hertha BSC,24,1997,21.8,725,701,17,11,4,7,16,3,1,0,1,0,515,7,22,Matches
482,483,Kevin Trapp,de GER,GK,Eint Frankfurt,31,1990,32.0,1257,925,326,76,0,3,0,0,0,0,0,0,823,6,0,Matches
483,484,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,34,1987,22.1,1142,818,312,41,3,4,146,210,61,21,36,2,759,12,29,Matches
484,485,Philipp Tschauner,de GER,GK,RB Leipzig,35,1985,0.0,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0,Matches
485,486,Tuta,br BRA,DF,Eint Frankfurt,22,1999,24.3,1397,1319,74,31,2,9,5,43,0,0,0,0,1089,4,19,Matches
486,487,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,30,1990,0.4,10,10,0,0,0,0,1,0,0,0,0,0,5,0,0,Matches
487,488,Sven Ulreich,de GER,GK,Bayern Munich,32,1988,6.0,235,184,51,13,0,0,0,0,0,0,0,0,200,0,0,Matches
488,489,Dayot Upamecano,fr FRA,DF,Bayern Munich,22,1998,24.6,2277,2226,48,36,3,16,2,12,0,0,0,0,2048,3,11,Matches
489,490,Benjamin Uphoff,de GER,GK,Freiburg,27,1993,2.0,90,69,21,1,0,1,0,0,0,0,0,0,59,0,0,Matches
490,491,Mark Uth,de GER,"MF,FW",Köln,29,1991,22.5,759,618,136,33,7,16,123,11,76,45,20,0,520,5,29,Matches
491,492,Ruben Vargas,ch SUI,"MF,FW",Augsburg,22,1998,22.0,583,551,28,4,3,11,42,19,1,0,1,0,399,4,22,Matches
492,493,Sebastian Vasiliadis,gr GRE,MF,Arminia,23,1997,13.3,341,330,9,4,0,1,5,4,0,0,0,0,219,2,13,Matches
493,494,Mickey van de Ven,nl NED,DF,Wolfsburg,20,2001,2.1,82,71,11,3,0,0,3,8,0,0,0,0,65,0,2,Matches
494,495,Vincent Vermeij,nl NED,MF,Freiburg,26,1994,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
495,496,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,17,2003,0.4,21,20,1,0,0,0,0,1,0,0,0,0,16,0,0,Matches
496,497,Nick Viergever,nl NED,DF,Greuther Fürth,31,1989,23.7,1091,990,96,75,0,4,1,5,0,0,0,0,874,5,8,Matches
497,498,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,29,1992,9.8,246,237,7,0,2,1,21,3,0,0,0,0,145,2,11,Matches
498,499,Kevin Vogt,de GER,DF,Hoffenheim,29,1991,28.5,2183,2099,81,64,1,13,4,10,0,0,0,0,1920,3,11,Matches
499,500,Aster Vranckx,be BEL,MF,Wolfsburg,18,2002,12.7,441,420,19,8,3,5,24,2,9,9,0,0,335,2,14,Matches
500,501,Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,25,1996,8.0,242,231,10,2,0,1,7,1,2,0,0,0,189,1,9,Matches
501,502,Paul Wanner,de GER,"FW,MF",Bayern Munich,15,2005,0.4,13,12,1,0,0,0,1,1,0,0,0,0,11,0,0,Matches
502,503,Wout Weghorst,nl NED,FW,Wolfsburg,28,1992,17.3,432,412,18,1,2,1,2,2,0,0,0,0,303,2,9,Matches
503,504,Noah Weißhaupt,de GER,"MF,FW",Freiburg,19,2001,1.1,46,46,0,0,0,0,4,0,0,0,0,0,35,0,2,Matches
504,505,Silvan Widmer,ch SUI,DF,Mainz 05,28,1993,32.4,1502,1165,334,17,1,1,62,315,1,1,0,0,1060,3,22,Matches
505,506,Jetro Willems,nl NED,DF,Greuther Fürth,27,1994,17.8,887,673,213,21,1,5,40,182,10,9,1,0,626,1,23,Matches
506,507,Patrick Wimmer,at AUT,"FW,MF",Arminia,20,2001,22.8,799,644,147,34,9,5,96,31,64,32,21,0,427,8,46,Matches
507,508,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,22,1999,13.1,376,366,8,1,7,0,5,0,0,0,0,0,244,2,10,Matches
508,509,Marten Winkler,de GER,MF,Hertha BSC,18,2002,0.3,8,8,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches
509,510,Frederik Winther,dk DEN,DF,Augsburg,20,2001,3.6,161,157,4,1,0,3,1,3,0,0,0,0,120,0,2,Matches
510,511,Florian Wirtz,de GER,"MF,FW",Leverkusen,18,2003,20.6,895,788,100,18,16,3,63,14,35,17,16,0,664,7,15,Matches
511,512,Axel Witsel,be BEL,"MF,DF",Dortmund,32,1989,21.6,1305,1253,52,48,1,3,0,4,0,0,0,0,1217,0,9,Matches
512,513,Hannes Wolf,at AUT,"FW,MF",M'Gladbach,22,1999,3.4,112,104,8,1,2,0,2,7,0,0,0,0,82,0,5,Matches
513,514,Marius Wolf,de GER,"DF,FW",Dortmund,26,1995,14.7,723,636,83,8,1,4,25,74,1,0,0,0,554,4,25,Matches
514,515,Luca Wollschläger,de GER,"FW,MF",Hertha BSC,18,2003,0.2,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
515,516,Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21,1999,19.8,632,629,2,0,4,3,31,1,0,0,0,0,454,1,16,Matches
516,517,Joscha Wosz,de GER,DF,RB Leipzig,19,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
517,518,Dan-Axel Zagadou,fr FRA,DF,Dortmund,22,1999,10.6,912,886,24,15,0,3,1,6,0,0,0,0,802,2,4,Matches
518,519,Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24,1996,15.5,819,792,25,20,0,2,5,3,0,0,0,0,732,2,10,Matches
519,520,Deyovaisio Zeefuik,nl NED,DF,Hertha BSC,23,1998,6.3,262,201,60,7,0,1,11,53,0,0,0,0,196,1,3,Matches
520,521,Robin Zentner,de GER,GK,Mainz 05,26,1994,32.0,1008,705,297,61,0,3,0,0,0,0,0,0,698,6,0,Matches
521,522,Andi Zeqiri,ch SUI,"FW,MF",Augsburg,22,1999,11.3,173,163,10,0,0,1,7,1,1,0,0,0,114,0,9,Matches
522,523,Simon Zoller,de GER,FW,Bochum,30,1991,6.6,157,141,14,0,0,0,10,8,0,0,0,0,116,2,1,Matches
