,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
0,1,José Abella,mx MEX,DF,Atlas,27,1994,13,1041,80,34.0,11.6,11,88,8,2,34,20,1.45,11,12,-1,-0.09,-0.89,11.6,12.4,-0.9,-0.08,-0.23,Matches
1,2,Diego Abitia,mx MEX,FW,Toluca,18,2003,1,1,1,0.0,0.0,0,,0,1,1,0,0.00,0,1,-1,-90.00,-89.59,0.0,0.4,-0.4,-38.14,-37.78,Matches
2,3,Clifford Aboagye,gh GHA,MF,Puebla,26,1995,1,15,15,0.5,0.2,0,,0,1,15,5,0.00,0,1,-1,-6.00,-6.21,0.4,0.3,+0.1,+0.89,+0.94,Matches
3,4,Luis Abram,pe PER,DF,Cruz Azul,25,1996,13,753,58,24.6,8.4,8,84,7,5,16,1,1.38,9,10,-1,-0.12,-0.43,8.0,11.2,-3.2,-0.39,-0.56,Matches
4,5,Iván Acero,mx MEX,,Toluca,21,2000,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
5,6,Carlos Acevedo,mx MEX,GK,Santos,25,1996,26,2340,90,76.5,26.0,26,90,26,0,,0,1.41,38,31,+7,+0.27,+0.27,35.4,36.7,-1.3,-0.05,-0.10,Matches
6,7,Daniel Aceves,mx MEX,DF,Pachuca,20,2001,16,1391,87,45.5,15.5,16,87,13,0,,3,2.09,26,12,+14,+0.91,+0.96,21.8,17.0,+4.8,+0.31,+0.04,Matches
7,8,Sergio Adrián Flores,mx MEX,MF,Guadalajara,26,1995,29,2117,73,69.2,23.5,26,79,16,3,23,2,1.22,23,24,-1,-0.04,-0.52,22.8,22.0,+0.8,+0.03,-0.21,Matches
8,9,Juan Agüayo,mx MEX,MF,Guadalajara,24,1997,2,135,68,4.4,1.5,2,68,1,0,,1,2.00,3,1,+2,+1.33,+1.27,1.5,1.8,-0.3,-0.19,-0.30,Matches
9,10,Juan Agüayo,mx MEX,DF,UNAM,24,1997,1,45,45,1.5,0.5,0,,0,1,45,2,0.00,1,2,-1,-2.00,-1.94,0.8,1.4,-0.7,-1.35,-1.13,Matches
10,11,Washington Aguerre,uy URU,GK,Querétaro,28,1993,32,2874,90,93.9,31.9,32,90,31,0,,0,1.00,29,34,-5,-0.16,+2.75,35.7,41.4,-5.7,-0.19,+0.38,Matches
11,12,Bernardo Aguilar,mx MEX,GK,León,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
12,13,Daniel Aguilar,mx MEX,MF,Puebla,23,1998,4,177,44,5.8,2.0,2,62,0,2,27,0,0.43,0,2,-2,-1.02,-1.27,2.3,3.6,-1.4,-0.69,-0.69,Matches
13,14,Paul Aguilar,mx MEX,"DF,MF",FC Juárez,35,1986,8,414,52,13.5,4.6,6,65,1,2,12,2,1.63,4,5,-1,-0.22,+0.73,2.9,4.4,-1.5,-0.32,+0.08,Matches
14,15,Emanuel Aguilera,ar ARG,DF,América,32,1989,11,899,82,29.4,10.0,10,87,8,1,34,1,1.54,11,5,+6,+0.60,+0.10,12.7,8.6,+4.1,+0.41,-0.18,Matches
15,16,Emanuel Aguilera,ar ARG,DF,Atlas,32,1989,7,630,90,20.6,7.0,7,90,7,0,,3,1.92,11,5,+6,+0.86,+0.45,7.6,10.0,-2.4,-0.34,-0.53,Matches
16,17,Eduardo Aguirre,mx MEX,FW,Santos,22,1998,27,1832,68,59.9,20.4,22,77,6,5,28,0,1.40,29,25,+4,+0.20,-0.02,30.0,29.7,+0.3,+0.01,+0.10,Matches
17,18,Érick Aguirre,mx MEX,"DF,MF",Monterrey,24,1997,22,1558,71,50.9,17.3,16,90,14,6,21,1,1.31,16,16,0,0.00,-0.42,26.5,17.0,+9.5,+0.55,+0.08,Matches
18,19,Gaddi Aguirre,mx MEX,DF,Atlas,25,1996,15,982,65,32.1,10.9,11,78,7,4,30,18,1.70,6,13,-7,-0.64,-1.68,9.2,10.5,-1.2,-0.12,-0.28,Matches
19,20,Rodrigo Aguirre,uy URU,FW,Necaxa,26,1994,31,2156,70,70.5,24.0,25,81,8,6,24,1,1.34,32,29,+3,+0.13,+1.02,32.7,27.1,+5.6,+0.23,+0.83,Matches
20,21,Oswaldo Alanís,mx MEX,DF,Mazatlán,32,1989,9,810,90,26.5,9.0,9,90,9,0,,6,1.36,12,11,+1,+0.11,+0.55,10.1,15.2,-5.1,-0.53,+0.12,Matches
21,22,Ricardo Alba,mx MEX,FW,Atlético,19,2002,1,15,15,0.5,0.2,0,,0,1,15,4,1.00,0,0,0,0.00,+0.15,0.1,0.0,+0.1,+0.60,+0.55,Matches
22,23,Jesús Alberto Angulo,mx MEX,DF,Atlas,23,1998,12,1070,89,35.0,11.9,12,89,10,0,,1,1.67,18,7,+11,+0.93,+0.65,16.7,12.7,+4.0,+0.34,+0.40,Matches
23,24,Jesús Alberto Angulo,mx MEX,DF,UANL,23,1998,17,1451,85,47.4,16.1,16,90,15,1,18,0,1.86,30,18,+12,+0.74,+0.18,27.4,16.9,+10.5,+0.65,+0.57,Matches
24,25,Gil Alcalá,mx MEX,GK,Tijuana,29,1992,7,540,77,17.6,6.0,5,90,5,2,45,23,0.71,5,11,-6,-1.00,-0.39,6.0,14.2,-8.2,-1.37,-1.33,Matches
25,26,Jesús Alcantar Rodríguez,mx MEX,DF,Necaxa,18,2003,1,29,29,0.9,0.3,0,,0,1,29,2,3.00,2,0,+2,+6.21,+6.44,0.4,0.2,+0.2,+0.59,+0.61,Matches
26,27,Adrián Aldrete,mx MEX,DF,Cruz Azul,33,1988,19,1368,72,44.7,15.2,15,87,12,4,15,4,1.45,16,13,+3,+0.20,-0.02,15.8,15.1,+0.7,+0.05,+0.02,Matches
27,28,Daniel Alexis Parra,mx MEX,DF,Monterrey,22,1999,5,386,77,12.6,4.3,5,77,3,0,,25,1.00,6,4,+2,+0.47,+0.30,4.9,4.7,+0.2,+0.04,-0.54,Matches
28,29,Luis Alfonso Rodríguez,mx MEX,"DF,MF",UANL,30,1991,20,1345,67,44.0,14.9,14,85,9,6,26,7,1.62,17,12,+5,+0.33,-0.56,19.9,16.5,+3.4,+0.23,-0.22,Matches
29,30,David Alfredo Andrade,mx MEX,DF,Santos,28,1993,15,682,45,22.3,7.6,6,83,3,9,20,16,1.53,13,13,0,0.00,-0.26,11.4,9.3,+2.2,+0.28,+0.40,Matches
30,31,Carlos Alonso Vargas,mx MEX,"DF,MF",Mazatlán,22,1999,28,1966,70,64.2,21.8,23,81,14,5,20,6,1.14,19,27,-8,-0.37,-0.20,18.3,28.9,-10.6,-0.48,+0.37,Matches
31,32,Alfonso Alvarado,mx MEX,"FW,MF",Monterrey,21,2000,25,480,19,15.7,5.3,4,60,1,21,11,9,1.35,6,10,-4,-0.75,-1.13,9.0,9.7,-0.7,-0.12,-0.75,Matches
32,33,Christian Alvarado,mx MEX,DF,América,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
33,34,Roberto Alvarado,mx MEX,"DF,MF",Cruz Azul,22,1998,14,912,65,29.8,10.1,12,71,3,2,32,0,1.27,13,7,+6,+0.59,+0.55,10.2,9.0,+1.3,+0.12,+0.13,Matches
34,35,Roberto Alvarado,mx MEX,"FW,MF",Guadalajara,22,1998,16,1280,80,41.8,14.2,14,86,8,2,39,0,1.42,22,18,+4,+0.28,+0.28,15.2,13.4,+1.8,+0.13,+0.06,Matches
35,36,Ventura Alvarado,us USA,DF,FC Juárez,28,1992,11,783,71,25.6,8.7,10,77,5,1,12,3,0.73,6,12,-6,-0.69,+0.22,8.0,8.8,-0.7,-0.08,+0.42,Matches
36,37,Alek Álvarez,mx MEX,"MF,FW",UNAM,18,2003,7,208,30,6.8,2.3,1,65,0,6,24,14,1.88,2,3,-1,-0.43,-0.37,2.8,3.7,-1.0,-0.41,-0.19,Matches
37,38,Fabio Álvarez,ar ARG,"MF,FW",UNAM,28,1993,28,1783,64,58.3,19.8,20,79,5,8,25,2,1.35,25,23,+2,+0.10,+0.45,24.7,25.6,-0.9,-0.05,+0.45,Matches
38,39,Fernando Álvarez,us USA,DF,Pachuca,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
39,40,Kevin Álvarez,mx MEX,DF,Pachuca,22,1999,31,2738,88,89.5,30.4,30,90,28,1,45,0,1.73,42,30,+12,+0.39,+0.11,44.2,35.8,+8.5,+0.28,-0.12,Matches
40,41,Daniel Álvarez López,mx MEX,"FW,MF",Toluca,27,1994,13,568,44,18.6,6.3,7,64,0,6,20,3,1.00,9,12,-3,-0.48,-0.04,7.0,12.1,-5.1,-0.73,-0.45,Matches
41,42,Daniel Álvarez López,mx MEX,"FW,MF",Puebla,27,1994,15,784,52,25.6,8.7,9,76,1,6,17,2,1.12,7,10,-3,-0.34,-0.70,10.8,12.0,-1.2,-0.14,-0.13,Matches
42,43,Daniel Amador,mx MEX,"FW,MF",Mazatlán,24,1997,9,387,43,12.6,4.3,5,65,1,4,15,8,1.11,6,5,+1,+0.23,+0.60,3.0,6.6,-3.7,-0.85,-0.27,Matches
43,44,Fidel Ambríz,mx MEX,MF,León,18,2003,21,959,46,31.3,10.7,11,76,6,10,12,12,1.84,11,16,-5,-0.47,-0.73,14.6,17.5,-2.9,-0.28,-0.76,Matches
44,45,Esteban Andrada,ar ARG,GK,Monterrey,30,1991,31,2790,90,91.2,31.0,31,90,31,0,,3,1.54,39,29,+10,+0.32,+1.32,47.9,29.9,+18.0,+0.58,+0.78,Matches
45,46,Alejandro Andrade,mx MEX,MF,Necaxa,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
46,47,Miguel Ángel Herrera,mx MEX,DF,Pachuca,32,1989,13,727,56,23.8,8.1,8,75,4,5,25,11,1.46,14,8,+6,+0.74,+0.47,12.8,9.8,+3.1,+0.38,+0.11,Matches
47,48,Luis Ángel Mendoza,mx MEX,"FW,MF",Cruz Azul,31,1990,7,263,38,8.6,2.9,3,61,0,4,20,10,1.43,3,7,-4,-1.37,-1.72,3.3,3.6,-0.3,-0.13,-0.18,Matches
48,49,Miguel Ángel Ponce,mx MEX,DF,Guadalajara,32,1989,24,1368,57,44.7,15.2,18,72,7,6,12,6,1.42,15,14,+1,+0.07,-0.09,13.9,13.5,+0.3,+0.02,-0.13,Matches
49,50,Brayan Angulo,ec ECU,FW,Cruz Azul,25,1995,26,1293,50,42.3,14.4,18,62,0,8,22,1,1.37,19,12,+7,+0.49,+0.49,18.4,17.0,+1.4,+0.10,+0.11,Matches
50,51,Brayan Angulo,co COL,DF,Tijuana,31,1989,31,2729,88,89.2,30.3,31,88,30,0,,0,1.00,29,45,-16,-0.53,+1.38,38.2,44.9,-6.7,-0.22,+0.51,Matches
51,52,Jesús Angulo,mx MEX,"MF,FW",Guadalajara,24,1997,31,2387,77,78.0,26.5,27,85,14,4,24,0,1.45,24,23,+1,+0.04,-0.36,24.7,23.7,+1.0,+0.04,-0.27,Matches
52,53,Francisco Antonio Figueroa,mx MEX,"FW,MF",Pachuca,22,1999,7,314,45,10.3,3.5,3,62,0,4,32,7,1.00,6,3,+3,+0.86,+0.53,4.4,4.4,0.0,0.00,-0.33,Matches
53,54,Francisco Antonio Figueroa,mx MEX,"MF,FW",Querétaro,22,1999,4,87,22,2.8,1.0,0,,0,4,22,3,1.00,0,2,-2,-2.07,-1.80,1.0,1.5,-0.6,-0.59,-0.38,Matches
54,55,Jorge Antonio Padilla,mx MEX,DF,Mazatlán,27,1993,29,1986,68,64.9,22.1,21,84,15,8,28,2,1.27,22,34,-12,-0.54,-0.71,19.5,32.7,-13.3,-0.60,+0.04,Matches
55,56,José Antonio Rodríguez,mx MEX,GK,Guadalajara,29,1992,5,450,90,14.7,5.0,5,90,5,0,,1,1.00,5,7,-2,-0.40,-0.61,6.3,5.6,+0.7,+0.15,+0.06,Matches
56,57,José Antonio Rodríguez,mx MEX,GK,Querétaro,29,1992,1,90,90,2.9,1.0,1,90,1,0,,15,0.00,0,2,-2,-2.00,-1.73,2.9,2.8,+0.1,+0.11,+0.34,Matches
57,58,Uriel Antuna,mx MEX,"FW,MF",Cruz Azul,23,1997,17,1263,74,41.3,14.0,13,83,5,4,45,0,1.45,18,8,+10,+0.71,+0.86,17.1,14.0,+3.1,+0.22,+0.31,Matches
58,59,Uriel Antuna,mx MEX,"FW,MF",Guadalajara,23,1997,14,860,61,28.1,9.6,9,81,4,5,26,0,1.27,5,4,+1,+0.10,-0.02,10.1,8.6,+1.4,+0.15,+0.08,Matches
59,60,Javier Aquino,mx MEX,"DF,MF",UANL,31,1990,33,2963,90,96.8,32.9,33,90,32,0,,0,1.80,55,33,+22,+0.67,+0.67,49.8,38.3,+11.5,+0.35,-0.10,Matches
60,61,Pedro Aquino,pe PER,MF,América,26,1995,20,1384,69,45.2,15.4,16,79,7,4,30,2,2.04,19,9,+10,+0.65,+0.22,20.8,10.7,+10.0,+0.65,+0.21,Matches
61,62,Ángelo Araos,cl CHI,"MF,FW",Necaxa,24,1997,12,469,39,15.3,5.2,4,70,0,8,24,4,1.54,6,9,-3,-0.58,-0.47,5.7,7.8,-2.1,-0.40,-0.46,Matches
62,63,Maximiliano Araújo,uy URU,"MF,DF",Puebla,21,2000,32,2626,82,85.8,29.2,31,84,15,1,34,0,1.45,35,29,+6,+0.21,+0.21,42.5,41.5,+1.0,+0.03,+0.56,Matches
63,64,Fernando Arce Jr.,us USA,MF,FC Juárez,24,1996,14,1145,82,37.4,12.7,14,82,10,0,,2,0.57,7,20,-13,-1.02,-0.27,9.0,14.8,-5.8,-0.45,-0.09,Matches
64,65,Fernando Arce Jr.,us USA,"FW,MF",Necaxa,24,1996,3,16,5,0.5,0.2,0,,0,3,5,11,3.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,+0.01,+0.02,Matches
65,66,Sagir Arce,us USA,"FW,MF",Mazatlán,19,2002,12,323,27,10.6,3.6,4,64,0,8,9,6,1.08,6,7,-1,-0.28,+0.02,2.5,8.9,-6.4,-1.77,-1.29,Matches
66,67,Fernando Aristeguieta,ve VEN,FW,Puebla,29,1992,29,1519,52,49.6,16.9,17,78,4,12,16,2,1.41,16,18,-2,-0.12,-0.59,22.1,26.9,-4.8,-0.29,-0.48,Matches
67,68,Eduardo Armenta,mx MEX,MF,Tijuana,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
68,69,Blas Armoa,py PAR,"FW,MF",FC Juárez,21,2000,4,139,35,4.5,1.5,1,65,0,3,25,2,0.25,2,5,-3,-1.94,-1.14,0.9,3.7,-2.7,-1.76,-1.43,Matches
69,70,Alejandro Arribas,es ESP,DF,FC Juárez,32,1989,15,1252,83,40.9,13.9,14,89,13,1,3,2,0.73,7,22,-15,-1.08,-0.38,11.4,16.9,-5.5,-0.39,+0.01,Matches
70,71,Giovanni Augusto,br BRA,"FW,MF",Mazatlán,31,1989,14,720,51,23.5,8.0,6,82,2,8,29,0,1.00,7,14,-7,-0.87,-0.76,8.2,13.1,-4.9,-0.62,0.00,Matches
71,72,Erick Ávalos,mx MEX,DF,UANL,21,2000,2,144,72,4.7,1.6,2,72,0,0,,3,1.50,3,2,+1,+0.62,-0.02,1.2,2.6,-1.4,-0.89,-1.30,Matches
72,73,José Ávila,mx MEX,"MF,DF",Santos,23,1998,8,103,13,3.4,1.1,1,45,0,7,8,9,1.63,3,1,+2,+1.75,+1.60,3.0,1.8,+1.1,+1.00,+1.06,Matches
73,74,David Ayala,mx MEX,MF,UANL,21,2000,9,245,27,8.0,2.7,1,89,0,8,20,16,1.55,6,5,+1,+0.37,-0.30,5.0,2.8,+2.2,+0.81,+0.50,Matches
74,75,Hugo Ayala,mx MEX,DF,UANL,34,1987,16,1167,73,38.1,13.0,15,77,9,1,5,16,1.71,23,11,+12,+0.93,+0.45,15.9,12.7,+3.2,+0.25,-0.17,Matches
75,76,Ettson Ayon,mx MEX,FW,Tijuana,20,2001,1,24,24,0.8,0.3,0,,0,1,24,1,0.00,0,0,0,0.00,+0.68,0.2,0.7,-0.5,-1.91,-1.64,Matches
76,77,Rafael Baca,mx MEX,MF,Cruz Azul,31,1989,34,2341,69,76.5,26.0,27,82,16,7,19,0,1.32,32,29,+3,+0.12,-0.39,30.6,28.9,+1.7,+0.06,+0.12,Matches
77,78,Claudio Baeza,cl CHI,MF,Toluca,27,1993,32,2736,86,89.4,30.4,32,86,22,0,,0,1.30,39,47,-8,-0.26,+1.68,33.4,43.5,-10.0,-0.33,+0.42,Matches
78,79,Kevin Balanta,co COL,"MF,DF",Querétaro,24,1997,25,1855,74,60.6,20.6,20,83,14,5,41,4,1.04,16,22,-6,-0.29,+0.08,23.1,29.2,-6.1,-0.29,-0.19,Matches
79,80,Miguel Barbieri,ar ARG,DF,Toluca,27,1993,7,586,84,19.2,6.5,7,84,5,0,,0,2.00,10,9,+1,+0.15,+0.74,11.3,6.1,+5.1,+0.78,+1.43,Matches
80,81,David Barbona,ar ARG,"FW,MF",Tijuana,26,1995,23,1071,47,35.0,11.9,13,70,2,10,16,10,1.04,11,22,-11,-0.92,-0.38,19.3,19.6,-0.3,-0.03,+0.39,Matches
81,82,Diego Barbosa,mx MEX,DF,Atlas,24,1996,23,1985,86,64.9,22.1,23,86,19,0,,0,1.65,28,13,+15,+0.68,+0.51,26.4,22.9,+3.5,+0.16,+0.23,Matches
82,83,Adam Bareiro,py PAR,FW,Atlético,25,1996,11,611,56,20.0,6.8,7,79,3,4,14,2,1.27,8,7,+1,+0.15,+0.37,10.4,6.7,+3.6,+0.54,+0.60,Matches
83,84,Sergio Bareiro,py PAR,FW,Necaxa,22,1998,7,221,32,7.2,2.5,2,56,0,5,22,4,0.29,0,2,-2,-0.81,-0.69,2.4,2.7,-0.3,-0.13,-0.12,Matches
84,85,Marcelo Barovero,ar ARG,GK,Atlético,37,1984,30,2700,90,88.2,30.0,30,90,30,0,,1,1.12,34,41,-7,-0.23,-0.73,42.1,40.9,+1.2,+0.04,-0.15,Matches
85,86,Julio Barragán,mx MEX,DF,UNAM,21,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
86,87,Martín Barragán,mx MEX,"MF,DF",Puebla,30,1991,10,270,27,8.8,3.0,1,69,0,9,22,7,0.67,5,5,0,0.00,-0.19,6.6,5.4,+1.3,+0.42,+0.51,Matches
87,88,Jaine Barreiro,co COL,DF,León,27,1994,31,2429,78,79.4,27.0,26,88,24,5,30,2,1.41,26,31,-5,-0.19,-1.04,39.0,32.7,+6.3,+0.23,-0.04,Matches
88,89,Pablo Barrera,mx MEX,"MF,FW",Querétaro,34,1987,34,2626,77,85.8,29.2,30,84,18,4,27,0,0.94,25,26,-1,-0.03,+2.04,31.8,36.4,-4.6,-0.16,+0.33,Matches
89,90,Abraham Bass,mx MEX,MF,Atlas,19,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
90,91,Damián Batallini,ar ARG,FW,Atlético,25,1996,3,198,66,6.5,2.2,2,77,0,1,45,0,0.00,1,7,-6,-2.73,-2.76,2.0,4.1,-2.1,-0.94,-1.07,Matches
91,92,Facundo Batista,uy URU,"FW,MF",Necaxa,22,1999,17,351,21,11.5,3.9,1,61,0,16,18,3,1.50,3,7,-4,-1.03,-0.96,5.4,5.7,-0.3,-0.08,-0.07,Matches
92,93,Cristian Battocchio,it ITA,MF,UNAM,29,1992,17,705,41,23.0,7.8,6,74,1,11,24,3,1.22,8,15,-7,-0.89,-1.05,6.9,15.5,-8.5,-1.09,-1.11,Matches
93,94,Alán Bautista,mx MEX,MF,Pachuca,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
94,95,Eduard Bello,ve VEN,"MF,FW",Mazatlán,25,1995,9,487,54,15.9,5.4,6,76,2,3,11,1,1.36,9,10,-1,-0.18,+0.13,6.7,10.7,-4.0,-0.62,-0.01,Matches
95,96,Fernando Beltrán,mx MEX,MF,Guadalajara,23,1998,26,1519,58,49.6,16.9,17,73,5,9,31,2,1.30,20,16,+4,+0.24,+0.24,18.0,15.5,+2.5,+0.15,+0.11,Matches
96,97,Nicolás Benedetti,co COL,"MF,FW",América,24,1997,8,244,31,8.0,2.7,3,65,0,5,10,6,1.67,2,1,+1,+0.37,-0.17,3.6,1.0,+2.6,+0.94,+0.44,Matches
97,98,Nicolás Benedetti,co COL,"FW,MF",Mazatlán,24,1997,17,1295,76,42.3,14.4,17,76,6,0,,0,1.24,18,19,-1,-0.07,+0.39,14.8,21.7,-6.8,-0.47,+0.25,Matches
98,99,Cristopher Benítez,mx MEX,MF,Cruz Azul,16,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
99,100,Pablo Bennevendo Peña,mx MEX,DF,UNAM,21,2000,3,180,60,5.9,2.0,3,60,1,0,,2,0.67,0,2,-2,-1.00,-0.97,1.5,3.7,-2.1,-1.07,-0.89,Matches
100,101,Germán Berterame,ar ARG,FW,Atlético,22,1998,33,2851,86,93.2,31.7,33,86,25,0,,0,1.22,39,43,-4,-0.13,+0.30,45.0,41.0,+4.0,+0.13,+1.01,Matches
101,102,Unai Bilbao,es ESP,DF,Atlético,27,1994,33,2930,89,95.8,32.6,33,89,31,0,,0,1.17,38,43,-5,-0.15,-0.15,45.6,43.4,+2.1,+0.06,+0.19,Matches
102,103,Alfonso Blanco Antúnez,mx MEX,GK,León,34,1987,1,90,90,2.9,1.0,1,90,1,0,,19,0.00,0,1,-1,-1.00,-1.06,1.7,1.1,+0.5,+0.52,+0.29,Matches
103,104,Williams Bravo,mx MEX,GK,UNAM,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
104,105,Antonio Briseño,mx MEX,DF,Guadalajara,27,1994,21,1558,74,50.9,17.3,17,85,14,4,30,10,1.26,18,20,-2,-0.12,-0.48,18.3,16.2,+2.1,+0.12,+0.05,Matches
105,106,Isaác Brizuela,mx MEX,"DF,FW",Guadalajara,30,1990,28,1905,68,62.3,21.2,23,77,9,5,28,1,1.27,23,28,-5,-0.24,-0.94,22.2,21.8,+0.4,+0.02,-0.20,Matches
106,107,Gil Burón,mx MEX,"DF,MF",León,27,1994,5,42,8,1.4,0.5,0,,0,5,8,28,2.00,1,1,0,0.00,-0.03,1.8,2.3,-0.6,-1.22,-1.48,Matches
107,108,Alfredo Cabañas,mx MEX,GK,Cruz Azul,18,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
108,109,Gustavo Cabral,ar ARG,DF,Pachuca,35,1985,31,2663,86,87.0,29.6,30,88,28,1,14,1,1.73,42,30,+12,+0.41,+0.18,45.7,35.5,+10.1,+0.34,+0.40,Matches
109,110,David Cabrera Pujol,mx MEX,MF,Querétaro,31,1989,22,760,35,24.8,8.4,8,72,3,14,13,8,1.09,7,11,-4,-0.47,-0.20,11.3,13.6,-2.4,-0.28,-0.08,Matches
110,111,Sebastián Cáceres,uy URU,DF,América,21,1999,19,1572,83,51.4,17.5,19,83,15,0,,6,1.92,26,10,+16,+0.92,+0.80,24.1,13.1,+11.0,+0.63,+0.19,Matches
111,112,José Caicedo,co COL,DF,UNAM,19,2002,1,90,90,2.9,1.0,1,90,1,0,,4,3.00,2,0,+2,+2.00,+2.15,1.5,0.6,+0.9,+0.86,+1.13,Matches
112,113,Cristian Calderón,mx MEX,"DF,FW",Guadalajara,24,1997,23,1156,50,37.8,12.8,13,74,4,10,19,8,1.26,18,19,-1,-0.08,-0.31,13.7,14.6,-0.9,-0.07,-0.27,Matches
113,114,Luis Calzadilla,mx MEX,"MF,FW",Atlético,21,2000,8,90,11,2.9,1.0,0,,0,8,11,16,1.00,0,3,-3,-3.00,-2.94,1.2,2.9,-1.6,-1.62,-1.73,Matches
114,115,Joel Campbell,cr CRC,"FW,MF",Monterrey,29,1992,28,1527,55,49.9,17.0,16,76,3,12,26,2,1.44,19,14,+5,+0.29,+0.18,26.6,14.1,+12.5,+0.74,+0.45,Matches
