,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
472,473,Luis Navarro,mx MEX,MF,Necaxa,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
473,474,Fernando Navarro Morán,mx MEX,"FW,MF",Pachuca,32,1989,12,241,20,7.9,2.7,1,66,0,11,16,4,2.00,8,5,+3,+1.12,+0.80,4.7,2.0,+2.7,+0.99,+0.76,Matches
474,475,Fernando Navarro Morán,mx MEX,"MF,FW",León,32,1989,3,109,36,3.6,1.2,0,,0,3,36,1,1.50,3,1,+2,+1.65,+1.68,2.9,1.4,+1.5,+1.25,+1.05,Matches
475,476,Santiago Naveda,mx MEX,MF,América,20,2001,9,434,48,14.2,4.8,6,64,1,3,17,9,1.44,6,7,-1,-0.21,-0.86,5.1,5.0,+0.1,+0.01,-0.61,Matches
476,477,Hugo Nervo,ar ARG,DF,Atlas,30,1991,34,3060,90,100.0,34.0,34,90,34,0,,0,1.61,40,25,+15,+0.44,,39.4,36.7,+2.6,+0.08,+0.08,Matches
477,478,Francisco Nevarez,mx MEX,"DF,FW",FC Juárez,20,2000,2,66,33,2.2,0.7,0,,0,2,33,6,0.50,0,4,-4,-5.45,-4.70,0.2,2.2,-2.0,-2.67,-2.33,Matches
478,479,Ygor Nogueira,br BRA,DF,Mazatlán,26,1995,10,729,73,23.8,8.1,8,87,7,2,15,3,0.73,11,18,-7,-0.86,-0.75,9.5,16.4,-6.9,-0.76,-0.20,Matches
479,480,Alberto Ocejo,mx MEX,"FW,MF",Santos,23,1998,25,808,32,26.4,9.0,7,72,2,18,17,7,1.19,10,12,-2,-0.22,-0.58,13.5,10.6,+2.9,+0.32,+0.47,Matches
480,481,Guillermo Ochoa,mx MEX,GK,América,36,1985,31,2790,90,91.2,31.0,31,90,31,0,,0,1.62,41,26,+15,+0.48,-0.52,41.7,25.1,+16.6,+0.54,-0.03,Matches
481,482,Luis Olivas,mx MEX,DF,Guadalajara,21,2000,21,1752,83,57.3,19.5,21,83,15,0,,7,1.14,20,23,-3,-0.15,-0.64,20.5,20.3,+0.2,+0.01,-0.20,Matches
482,483,Araujo de Oliveira Henrique,mx MEX,"MF,DF",Santos,22,1998,6,126,21,4.1,1.4,1,90,1,5,7,14,1.83,2,0,+2,+1.43,+1.28,2.0,1.0,+1.0,+0.71,+0.76,Matches
483,484,Bryan Olivera,uy URU,MF,Querétaro,27,1994,15,987,66,32.3,11.0,14,67,1,1,45,0,0.93,7,13,-6,-0.55,-0.33,11.6,15.8,-4.2,-0.38,-0.24,Matches
484,485,Maximiliano Olivera,uy URU,DF,FC Juárez,29,1992,29,2549,88,83.3,28.3,29,88,27,0,,0,0.79,20,40,-20,-0.71,+0.88,26.5,33.4,-7.0,-0.25,+0.91,Matches
485,486,Agustín Oliveros,uy URU,DF,Necaxa,22,1998,21,1866,89,61.0,20.7,21,89,20,0,,2,1.18,24,29,-5,-0.24,-0.17,26.8,26.5,+0.3,+0.01,+0.07,Matches
486,487,Alejandro Organista,mx MEX,MF,Guadalajara,21,2000,2,27,14,0.9,0.3,0,,0,2,14,2,1.50,2,0,+2,+6.67,+6.61,1.4,0.1,+1.3,+4.47,+4.41,Matches
487,488,Santiago Ormeño,pe PER,"FW,MF",León,27,1994,25,763,31,24.9,8.5,6,72,1,19,17,5,1.39,12,8,+4,+0.47,+0.59,15.5,12.5,+3.1,+0.36,+0.16,Matches
488,489,Efraín Orona,mx MEX,DF,Atlético,22,1999,13,595,46,19.4,6.6,6,80,4,7,17,16,1.44,11,6,+5,+0.76,+1.12,8.4,9.7,-1.3,-0.19,-0.31,Matches
489,490,Jonathan Orozco,mx MEX,GK,Tijuana,35,1986,27,2340,87,76.5,26.0,27,87,25,0,,0,1.11,23,38,-15,-0.58,+0.42,32.4,33.4,-0.9,-0.04,+1.03,Matches
490,491,Carlos Orrantía,mx MEX,DF,Santos,30,1991,26,1948,75,63.7,21.6,22,85,13,4,19,6,1.38,28,27,+1,+0.05,-0.44,27.5,28.1,-0.6,-0.03,-0.01,Matches
491,492,Edyairth Ortega,mx MEX,"MF,FW",Atlas,24,1997,4,168,42,5.5,1.9,2,68,1,2,17,22,2.00,2,3,-1,-0.54,-1.10,1.8,3.1,-1.3,-0.69,-0.82,Matches
492,493,Haret Ortega,mx MEX,DF,Toluca,21,2000,28,2367,85,77.4,26.3,28,85,23,0,,1,1.41,34,37,-3,-0.11,+1.44,31.5,36.8,-5.4,-0.20,+0.75,Matches
493,494,Miguel Ortega,mx MEX,GK,UANL,26,1995,0,,,,,0,,0,0,,32,,,,,,,,,,,,Matches
494,495,Arturo Ortiz,mx MEX,DF,UNAM,28,1992,30,2619,87,85.6,29.1,29,89,28,1,26,0,1.42,40,39,+1,+0.03,+0.85,36.5,42.6,-6.1,-0.21,+0.18,Matches
495,496,Celso Ortiz,py PAR,MF,Monterrey,32,1989,28,1733,62,56.6,19.3,20,78,9,8,22,1,1.47,23,17,+6,+0.31,+0.24,30.1,16.5,+13.5,+0.70,+0.44,Matches
496,497,Christian Ortiz,ar ARG,"MF,FW",Tijuana,28,1992,17,795,47,26.0,8.8,10,64,0,7,22,1,0.88,7,15,-8,-0.91,-0.31,10.2,11.9,-1.7,-0.19,+0.12,Matches
497,498,Mario Osuna,mx MEX,MF,América,32,1988,5,172,34,5.6,1.9,1,90,1,4,21,8,3.00,3,0,+3,+1.57,+1.10,2.8,1.3,+1.5,+0.79,+0.26,Matches
498,499,Rómulo Otero,ve VEN,"MF,FW",Cruz Azul,28,1992,11,168,15,5.5,1.9,1,45,0,10,12,8,1.27,1,4,-3,-1.61,-1.92,2.3,3.1,-0.8,-0.42,-0.49,Matches
499,500,Juan Ozuna,mx MEX,MF,Toluca,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
500,501,Juan Pablo Meza,mx MEX,DF,Querétaro,27,1993,7,315,45,10.3,3.5,3,90,3,4,11,10,0.86,2,3,-1,-0.29,+0.04,3.6,7.3,-3.7,-1.06,-0.94,Matches
501,502,Juan Pablo Segovia,ar ARG,DF,Puebla,32,1989,29,2323,80,75.9,25.8,27,85,20,2,16,3,1.43,29,25,+4,+0.15,-0.09,36.9,39.1,-2.2,-0.08,-0.16,Matches
502,503,Juan Pablo Vigón,mx MEX,MF,UANL,30,1991,34,2302,68,75.2,25.6,29,74,7,5,33,0,1.74,43,21,+22,+0.86,+0.86,38.1,26.6,+11.4,+0.45,+0.39,Matches
503,504,Arturo Palma,mx MEX,"FW,MF",Necaxa,19,2002,3,85,28,2.8,0.9,0,,0,3,28,5,0.50,0,2,-2,-2.12,-2.00,1.7,1.4,+0.2,+0.26,+0.28,Matches
504,505,Felipe Pardo,co COL,"FW,MF",Toluca,30,1990,3,88,29,2.9,1.0,1,62,0,2,13,6,1.50,2,3,-1,-1.02,-0.60,0.8,1.2,-0.4,-0.45,-0.08,Matches
505,506,Pablo Parra,cl CHI,"MF,FW",Puebla,27,1994,29,1566,54,51.2,17.4,19,69,3,10,25,1,1.40,25,18,+7,+0.40,+0.46,26.3,23.9,+2.4,+0.14,+0.37,Matches
506,507,Rodrigo Parra,mx MEX,MF,Tijuana,17,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
507,508,Lucas Passerini,ar ARG,FW,Cruz Azul,27,1994,10,280,28,9.2,3.1,2,61,0,8,20,6,1.20,3,4,-1,-0.32,-0.58,5.2,3.4,+1.8,+0.57,+0.58,Matches
508,509,Esteban Pavez,cl CHI,MF,Tijuana,31,1990,17,1375,81,44.9,15.3,15,90,15,2,13,0,0.88,12,25,-13,-0.85,-0.32,16.5,21.1,-4.6,-0.30,-0.04,Matches
509,510,Luis Pavez Muñoz,cl CHI,DF,FC Juárez,25,1995,4,134,34,4.4,1.5,1,90,1,3,15,4,1.00,1,4,-3,-2.01,-1.22,0.8,3.5,-2.7,-1.85,-1.52,Matches
510,511,Octavio Paz,mx MEX,GK,UNAM,25,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
511,512,Pedro Pedraza,mx MEX,MF,Pachuca,21,2000,0,,,,,0,,0,0,,4,3.00,,,,,,,,,,,Matches
512,513,Miguel Pedroza,mx MEX,"FW,MF",Necaxa,18,2003,2,27,14,0.9,0.3,0,,0,2,14,1,0.00,0,0,0,0.00,+0.18,0.1,0.2,-0.1,-0.22,-0.21,Matches
513,514,Mauricio Peniche,mx MEX,GK,FC Juárez,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
514,515,Oribe Peralta,mx MEX,"FW,MF",Guadalajara,37,1984,5,93,19,3.0,1.0,0,,0,5,19,11,1.60,2,0,+2,+1.94,+1.87,2.1,1.6,+0.4,+0.43,+0.34,Matches
515,516,Geisson Perea,co COL,DF,Pachuca,29,1991,2,109,55,3.6,1.2,1,76,0,1,33,10,3.00,2,1,+1,+0.83,+0.46,1.0,1.2,-0.2,-0.17,-0.48,Matches
516,517,Sebastián Pérez Bouquet,mx MEX,MF,Guadalajara,18,2003,8,369,46,12.1,4.1,5,67,1,3,11,6,1.25,4,3,+1,+0.24,+0.14,3.7,3.6,+0.1,+0.03,-0.07,Matches
517,518,Emiliano Pérez,mx MEX,GK,Necaxa,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
518,519,Oliver Pérez,mx MEX,DF,UNAM,19,2002,3,183,61,6.0,2.0,2,90,2,1,3,4,1.33,4,2,+2,+0.98,+1.14,3.9,2.1,+1.8,+0.88,+1.19,Matches
519,520,Pavel Pérez,mx MEX,"FW,MF",Guadalajara,23,1998,5,182,36,5.9,2.0,1,58,0,4,31,0,2.13,3,1,+2,+0.99,+0.93,2.6,1.7,+0.9,+0.47,+0.40,Matches
520,521,Maximiliano Perg,uy URU,DF,Querétaro,29,1991,30,2462,82,80.5,27.4,28,86,24,2,29,3,1.03,21,31,-10,-0.37,-0.22,30.0,37.4,-7.3,-0.28,-0.26,Matches
521,522,Orbelín Pineda,mx MEX,"FW,MF",Cruz Azul,25,1996,12,999,83,32.6,11.1,11,87,7,1,45,0,1.54,17,11,+6,+0.54,+0.50,13.9,11.4,+2.5,+0.23,+0.29,Matches
522,523,Jesús Piñuelas,mx MEX,DF,Atlético,23,1998,17,1324,78,43.3,14.7,15,84,11,2,29,0,1.18,15,19,-4,-0.27,-0.22,19.2,18.9,+0.3,+0.02,-0.07,Matches
523,524,Guido Pizarro,ar ARG,"DF,MF",UANL,31,1990,28,2405,86,78.6,26.7,27,87,23,1,45,0,1.82,45,24,+21,+0.79,+0.65,39.8,28.6,+11.3,+0.42,+0.33,Matches
524,525,Rodolfo Pizarro,mx MEX,"FW,MF",Monterrey,27,1994,10,485,49,15.8,5.4,6,66,0,4,22,0,1.18,6,4,+2,+0.37,+0.20,8.1,4.8,+3.3,+0.61,+0.12,Matches
525,526,Franco Pizzichillo,uy URU,DF,Santos,25,1996,3,31,10,1.0,0.3,0,,0,3,10,9,1.33,0,0,0,0.00,-0.21,0.2,0.2,0.0,+0.06,+0.09,Matches
526,527,Vicente Poggi,uy URU,MF,Necaxa,19,2002,4,151,38,4.9,1.7,2,63,0,2,13,8,0.75,2,4,-2,-1.19,-1.07,1.7,2.1,-0.4,-0.23,-0.23,Matches
527,528,Manuel Ponce,mx MEX,FW,Mazatlán,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
528,529,Osvaldo Rodríguez del Portal,mx MEX,DF,León,24,1996,24,1898,79,62.0,21.1,23,82,13,1,19,0,1.48,28,20,+8,+0.38,+0.92,32.2,19.9,+12.3,+0.58,+0.90,Matches
529,530,Ayrton Preciado,ec ECU,FW,Santos,27,1994,9,474,53,15.5,5.3,7,64,0,2,12,0,1.33,9,8,+1,+0.19,-0.02,8.4,8.8,-0.4,-0.08,-0.07,Matches
530,531,Harold Preciado,co COL,FW,Santos,27,1994,14,1157,83,37.8,12.9,13,88,11,1,14,0,1.36,20,15,+5,+0.39,+0.29,17.1,18.6,-1.5,-0.12,-0.15,Matches
531,532,Leonel Prieto,mx MEX,FW,UANL,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
532,533,Ronaldo Prieto,mx MEX,"MF,DF",Santos,24,1997,18,1030,57,33.7,11.4,12,76,5,6,19,16,1.22,13,11,+2,+0.17,-0.05,13.5,17.8,-4.3,-0.37,-0.53,Matches
533,534,Julián Quiñones,co COL,"FW,MF",Atlas,24,1997,31,2586,83,84.5,28.7,29,87,16,2,29,0,1.70,35,20,+15,+0.52,+0.14,33.2,28.9,+4.4,+0.16,+0.43,Matches
534,535,Mauro Quiroga,ar ARG,FW,Necaxa,31,1989,15,588,39,19.2,6.5,5,68,2,10,25,1,0.93,7,7,0,0.00,+0.22,9.4,6.0,+3.4,+0.52,+0.66,Matches
535,536,Yonatthan Rak,uy URU,DF,Tijuana,27,1993,25,1907,76,62.3,21.2,21,89,20,4,11,8,1.00,18,35,-17,-0.80,-0.33,26.8,30.7,-4.0,-0.19,+0.24,Matches
536,537,Alonso Ramírez,mx MEX,MF,Atlas,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
537,538,Cándido Ramírez,mx MEX,"MF,DF",FC Juárez,28,1993,9,308,34,10.1,3.4,4,58,0,5,15,8,1.22,2,2,0,0.00,+0.95,3.5,2.7,+0.7,+0.21,+0.67,Matches
538,539,Kevin Ramírez,uy URU,MF,Puebla,27,1994,6,143,24,4.7,1.6,0,,0,6,24,0,2.33,3,0,+3,+1.89,+1.80,2.8,3.5,-0.7,-0.42,-0.40,Matches
539,540,Kevin Ramírez,uy URU,"MF,FW",Querétaro,27,1994,15,1159,77,37.9,12.9,14,82,3,1,18,0,0.80,8,13,-5,-0.39,-0.10,14.6,16.8,-2.2,-0.17,+0.08,Matches
540,541,Alan Ramos,mx MEX,FW,UANL,20,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
541,542,José Rangel Aguilar,mx MEX,GK,Guadalajara,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
542,543,Juan Rangel,mx MEX,DF,León,21,2000,1,1,1,0.0,0.0,0,,0,1,1,12,3.00,1,0,+1,+90.00,+90.00,0.3,0.0,+0.3,+27.33,+27.10,Matches
543,544,Michael Rangel,co COL,"FW,MF",Mazatlán,30,1991,8,114,14,3.7,1.3,0,,0,8,14,1,1.00,1,4,-3,-2.37,-2.15,1.9,3.3,-1.4,-1.12,-0.52,Matches
544,545,Pedro Raul,br BRA,FW,FC Juárez,24,1996,7,585,84,19.1,6.5,6,90,6,1,45,0,0.71,5,9,-4,-0.62,+0.29,6.5,8.2,-1.7,-0.27,+0.16,Matches
545,546,Salvador Reyes Chávez,mx MEX,"DF,FW",América,23,1998,31,2179,70,71.2,24.2,23,87,18,8,23,3,1.60,31,26,+5,+0.21,-1.12,31.6,24.3,+7.2,+0.30,-0.83,Matches
546,547,Diego Reyes,mx MEX,GK,Puebla,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
547,548,Diego Reyes,mx MEX,DF,UANL,28,1992,26,2044,79,66.8,22.7,23,86,20,3,21,2,1.83,35,22,+13,+0.57,-0.22,31.8,27.3,+4.5,+0.20,-0.47,Matches
548,549,Israel Reyes,mx MEX,"DF,MF",Puebla,21,2000,31,2424,78,79.2,26.9,27,85,24,4,32,0,1.46,29,29,0,0.00,-0.85,38.1,41.8,-3.7,-0.14,-0.44,Matches
549,550,Jacobo Reyes,us USA,FW,Monterrey,20,2000,1,62,62,2.0,0.7,0,,0,1,62,6,0.00,0,1,-1,-1.45,-1.69,0.7,1.8,-1.1,-1.57,-2.13,Matches
550,551,Josué Reyes,mx MEX,"DF,FW",Cruz Azul,23,1997,2,19,10,0.6,0.2,0,,0,2,10,5,1.00,0,2,-2,-9.47,-9.74,0.1,1.0,-1.0,-4.52,-4.58,Matches
551,552,Mauricio Reyes,mx MEX,MF,América,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
552,553,Luis Ricardo Reyes,mx MEX,"DF,MF",Atlas,30,1991,32,2601,81,85.0,28.9,31,84,20,1,11,0,1.59,38,21,+17,+0.59,+0.59,33.6,29.0,+4.6,+0.17,+0.49,Matches
553,554,Antonio Ríos,mx MEX,MF,Toluca,32,1988,5,63,13,2.1,0.7,1,45,0,4,5,12,1.60,0,3,-3,-4.29,-3.93,0.7,2.7,-2.0,-2.84,-2.52,Matches
554,555,José Ríos,mx MEX,MF,Mazatlán,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
555,556,Richard Rios Montoya,co COL,MF,Mazatlán,21,2000,6,128,21,4.2,1.4,2,40,0,4,12,3,1.17,0,1,-1,-0.70,-0.43,1.3,1.0,+0.3,+0.19,+0.84,Matches
556,557,Oswaldo Ríos,mx MEX,MF,América,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
557,558,Paolo Ríos,mx MEX,MF,América,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
558,559,Jesús Rivas,mx MEX,DF,UNAM,18,2002,1,27,27,0.9,0.3,0,,0,1,27,10,1.00,0,0,0,0.00,+0.09,0.3,0.3,+0.1,+0.21,+0.45,Matches
559,560,Ulises Rivas,mx MEX,MF,Santos,25,1996,13,628,48,20.5,7.0,5,84,2,8,26,7,1.62,15,8,+7,+1.00,+1.00,11.4,11.2,+0.1,+0.02,+0.06,Matches
560,561,Christian Rivera,co COL,MF,Tijuana,25,1996,32,2606,81,85.2,29.0,31,84,18,1,8,1,1.00,23,41,-18,-0.62,+0.37,31.0,40.0,-9.0,-0.31,-0.24,Matches
561,562,Ulises Rivera,mx MEX,DF,Puebla,21,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
562,563,Alejandro Rivero,mx MEX,MF,Querétaro,21,2000,1,9,9,0.3,0.1,0,,0,1,9,6,3.00,0,0,0,0.00,+0.32,0.2,0.2,0.0,-0.02,+0.21,Matches
563,564,Ignacio Rivero,uy URU,"MF,DF",Cruz Azul,29,1992,32,2645,83,86.4,29.4,29,86,20,3,49,0,1.42,36,23,+13,+0.44,+1.74,36.0,31.1,+4.9,+0.17,+0.96,Matches
564,565,Jorge Roberto Díaz,mx MEX,"MF,FW",León,23,1998,4,49,12,1.6,0.5,0,,0,4,12,11,0.25,0,0,0,0.00,-0.03,1.2,1.0,+0.2,+0.36,+0.12,Matches
565,566,Ángel Robles,mx MEX,"FW,MF",Puebla,19,2001,7,227,32,7.4,2.5,3,60,0,4,12,23,1.43,4,4,0,0.00,-0.19,3.5,2.7,+0.8,+0.31,+0.38,Matches
566,567,Aldo Rocha,mx MEX,MF,Atlas,28,1992,31,2690,87,87.9,29.9,30,89,28,1,34,0,1.70,36,20,+16,+0.54,+0.29,35.1,30.5,+4.6,+0.16,+0.54,Matches
567,568,Carlos Rodas,mx MEX,GK,Pachuca,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
568,569,Alan Rodríguez,mx MEX,"MF,FW",Toluca,25,1996,14,453,32,14.8,5.0,4,66,0,10,19,16,1.29,5,11,-6,-1.19,-0.88,3.6,9.7,-6.1,-1.21,-0.98,Matches
569,570,Charly Rodríguez,mx MEX,"MF,FW",Cruz Azul,24,1997,12,829,69,27.1,9.2,12,69,1,0,,0,1.50,15,8,+7,+0.76,+0.76,11.8,10.4,+1.5,+0.16,+0.17,Matches
570,571,Charly Rodríguez,mx MEX,MF,Monterrey,24,1997,14,1075,77,35.1,11.9,12,84,6,2,36,0,1.29,13,13,0,0.00,-0.32,14.5,13.6,+0.9,+0.07,-0.67,Matches
571,572,David Rodriguez,us USA,"MF,FW",Atlético,19,2002,4,122,31,4.0,1.4,1,64,0,3,19,4,0.40,1,1,0,0.00,+0.15,1.1,1.8,-0.7,-0.52,-0.60,Matches
572,573,Jerónimo Rodríguez,mx MEX,"DF,MF",UNAM,22,1999,19,1313,69,42.9,14.6,16,78,10,3,19,5,1.40,13,17,-4,-0.27,-0.33,16.5,20.0,-3.5,-0.24,-0.01,Matches
573,574,Jesús Rodríguez,mx MEX,GK,Puebla,28,1993,4,360,90,11.8,4.0,4,90,4,0,,30,2.50,8,3,+5,+1.25,+1.22,8.8,3.8,+5.0,+1.25,+1.47,Matches
574,575,Jonathan Rodríguez,uy URU,"FW,MF",Cruz Azul,28,1993,11,686,62,22.4,7.6,6,86,3,5,34,0,1.58,7,2,+5,+0.66,+0.58,8.0,6.8,+1.2,+0.16,+0.16,Matches
575,576,Jorge Rodríguez,mx MEX,DF,Toluca,19,2001,29,1789,62,58.5,19.9,19,82,11,10,23,4,1.07,22,37,-15,-0.75,-0.75,20.9,34.8,-13.9,-0.70,-0.78,Matches
576,577,Lucas Rodríguez,uy URU,"MF,DF",Atlas,24,1997,2,9,5,0.3,0.1,0,,0,2,5,8,0.00,0,0,0,0.00,-0.50,0.2,0.1,+0.1,+1.02,+0.94,Matches
577,578,Lucas Rodríguez,ar ARG,"FW,MF",Tijuana,24,1997,28,2278,81,74.4,25.3,25,87,15,3,32,0,1.07,27,33,-6,-0.24,+1.72,32.1,32.7,-0.6,-0.02,+0.99,Matches
578,579,Michell Rodríguez,mx MEX,"FW,MF",Monterrey,20,2000,2,17,9,0.6,0.2,0,,0,2,9,7,0.33,0,2,-2,-10.59,-10.85,0.1,0.5,-0.5,-2.54,-3.07,Matches
579,580,Salvador Rodríguez,mx MEX,"DF,FW",Mazatlán,19,2001,12,585,49,19.1,6.5,7,68,0,5,22,7,1.33,9,12,-3,-0.46,-0.21,5.0,12.0,-7.0,-1.08,-0.58,Matches
580,581,Rogério,br BRA,"FW,MF",UNAM,30,1990,25,1637,65,53.5,18.2,21,70,4,4,41,0,1.14,19,23,-4,-0.22,-0.28,20.4,23.4,-3.1,-0.17,+0.14,Matches
581,582,Diego Rolán,uy URU,FW,FC Juárez,28,1993,16,1203,75,39.3,13.4,13,83,7,3,40,0,1.31,12,15,-3,-0.22,+1.04,12.4,14.5,-2.1,-0.16,+0.39,Matches
582,583,Juan Romagnoli,ar ARG,MF,Querétaro,25,1996,13,393,30,12.8,4.4,4,67,0,9,14,3,1.08,5,5,0,0.00,+0.37,4.1,4.5,-0.5,-0.11,+0.13,Matches
583,584,Ángel Romero,py PAR,"MF,FW",Cruz Azul,29,1992,12,695,58,22.7,7.7,7,79,4,5,29,0,1.07,5,10,-5,-0.65,-1.10,6.3,8.8,-2.5,-0.32,-0.46,Matches
584,585,Bryan Romero,mx MEX,DF,León,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
585,586,Luis Romo,mx MEX,"MF,DF",Cruz Azul,26,1995,8,694,87,22.7,7.7,8,87,6,0,,0,1.44,8,5,+3,+0.39,+0.24,10.5,6.4,+4.1,+0.53,+0.64,Matches
586,587,Luis Romo,mx MEX,MF,Monterrey,26,1995,16,1152,72,37.6,12.8,13,80,7,3,38,0,1.53,18,10,+8,+0.62,+0.67,21.7,9.7,+12.0,+0.94,+0.69,Matches
587,588,Bryan Roque,mx MEX,FW,Necaxa,16,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
588,589,Carlos Rosel,mx MEX,"MF,FW",FC Juárez,25,1995,13,430,33,14.1,4.8,3,65,1,10,23,12,0.38,6,11,-5,-1.05,-0.23,5.9,6.5,-0.7,-0.14,+0.30,Matches
589,590,Fernando Rubén González,mx MEX,MF,Necaxa,27,1994,34,2704,80,88.4,30.0,32,82,22,2,36,0,1.26,32,35,-3,-0.10,+0.66,35.4,36.0,-0.6,-0.02,-0.07,Matches
590,591,Brian Rubio,mx MEX,FW,Mazatlán,24,1996,28,1260,45,41.2,14.0,14,75,2,14,15,5,1.37,20,19,+1,+0.07,+0.62,14.1,23.7,-9.6,-0.64,-0.04,Matches
591,592,Marcel Ruiz,mx MEX,MF,Tijuana,20,2000,26,1634,63,53.4,18.2,21,74,3,5,17,6,1.00,19,28,-9,-0.50,+0.39,25.7,28.5,-2.8,-0.15,+0.26,Matches
592,593,Jorge Ruvalcaba,us USA,"MF,FW",UNAM,20,2001,9,289,32,9.4,3.2,0,,0,9,32,2,1.10,7,4,+3,+0.93,+1.13,4.6,4.0,+0.7,+0.21,+0.49,Matches
