,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
593,594,Javier Salas,mx MEX,MF,Puebla,27,1993,28,2329,83,76.1,25.9,26,88,22,2,25,2,1.32,27,26,+1,+0.04,-0.58,35.0,37.0,-2.0,-0.08,-0.14,Matches
594,595,Maximiliano Salas,ar ARG,"FW,MF",Necaxa,23,1997,23,868,38,28.4,9.6,9,61,0,14,23,10,1.17,8,9,-1,-0.10,+0.10,10.7,13.6,-2.9,-0.30,-0.40,Matches
595,596,Carlos Salcedo,mx MEX,DF,UANL,27,1993,13,1094,84,35.8,12.2,13,84,10,0,,4,1.59,18,10,+8,+0.66,+0.02,16.3,15.4,+0.8,+0.07,-0.44,Matches
596,597,Alfredo Saldívar,mx MEX,GK,Toluca,31,1990,2,170,85,5.6,1.9,1,90,1,1,80,11,0.50,2,4,-2,-1.06,-0.65,2.5,1.7,+0.7,+0.38,+0.80,Matches
597,598,Rodrigo Salinas,mx MEX,DF,Toluca,33,1988,2,28,14,0.9,0.3,1,19,0,1,9,7,1.50,0,0,0,0.00,+0.45,0.5,0.4,+0.1,+0.37,+0.75,Matches
598,599,Leonardo Sámano,mx MEX,MF,UNAM,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
599,600,Rubens Sambueza,ar ARG,"FW,MF",Toluca,37,1984,16,1373,86,44.9,15.3,15,90,15,1,23,0,1.35,20,19,+1,+0.07,+0.92,22.5,19.3,+3.3,+0.21,+1.07,Matches
600,601,Rubens Sambueza,ar ARG,"MF,FW",Atlético,37,1984,14,924,66,30.2,10.3,11,76,2,3,30,0,1.06,12,9,+3,+0.29,+0.63,14.9,10.9,+4.0,+0.39,+0.48,Matches
601,602,Braian Samudio,py PAR,"FW,MF",Toluca,25,1995,26,931,36,30.4,10.3,9,61,0,17,22,1,1.26,11,18,-7,-0.68,-0.34,13.0,20.8,-7.8,-0.76,-0.55,Matches
602,603,Juan Sanabria,uy URU,"MF,FW",Atlético,21,2000,30,2368,79,77.4,26.3,27,82,12,3,56,1,1.21,32,31,+1,+0.04,+0.82,36.0,35.1,+0.9,+0.04,-0.09,Matches
603,604,Andrés Sánchez,mx MEX,GK,Atlético,23,1997,4,360,90,11.8,4.0,4,90,4,0,,26,1.75,6,4,+2,+0.50,+0.73,5.5,4.8,+0.7,+0.19,+0.15,Matches
604,605,Erick Sánchez,mx MEX,MF,Pachuca,21,1999,30,2483,83,81.1,27.6,30,83,16,0,,1,1.75,39,29,+10,+0.36,-0.11,40.8,31.2,+9.7,+0.35,+0.32,Matches
605,606,Jesús Sánchez García,mx MEX,DF,Guadalajara,31,1989,16,814,51,26.6,9.0,10,69,3,6,21,13,1.18,6,9,-3,-0.33,-0.61,7.7,9.6,-1.9,-0.21,-0.42,Matches
606,607,Luis Sánchez,mx MEX,DF,Monterrey,21,2000,1,45,45,1.5,0.5,0,,0,1,45,20,1.00,0,1,-1,-2.00,-2.24,0.3,0.5,-0.2,-0.43,-0.95,Matches
607,608,Richard Sánchez,py PAR,MF,América,25,1996,28,1994,71,65.2,22.2,22,85,14,6,21,3,1.61,32,16,+16,+0.72,+0.55,34.0,17.1,+16.9,+0.76,+0.64,Matches
608,609,Diego Sánchez Zavala,mx MEX,MF,Toluca,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
609,610,Gael Sandoval,mx MEX,"MF,DF",Mazatlán,25,1995,3,52,17,1.7,0.6,0,,0,3,17,4,0.00,1,3,-2,-3.46,-3.22,1.2,1.7,-0.5,-0.87,-0.26,Matches
610,611,Raúl Sandoval,mx MEX,"DF,FW",Necaxa,21,2000,4,197,49,6.4,2.2,3,58,0,1,24,11,0.75,1,4,-3,-1.37,-1.28,2.3,2.8,-0.6,-0.25,-0.26,Matches
611,612,Raúl Sandoval,mx MEX,"FW,DF",Mazatlán,21,2000,4,60,15,2.0,0.7,0,,0,4,15,8,0.75,1,1,0,0.00,+0.30,0.9,0.8,+0.1,+0.15,+0.78,Matches
612,613,Miguel Sansores,mx MEX,"FW,MF",Tijuana,30,1991,12,249,21,8.1,2.8,1,61,0,11,17,4,0.67,2,4,-2,-0.72,-0.05,3.4,3.7,-0.2,-0.09,+0.20,Matches
613,614,Miguel Sansores,mx MEX,"FW,MF",Mazatlán,30,1991,13,510,39,16.7,5.7,5,70,0,8,20,3,0.86,5,8,-3,-0.53,-0.28,5.8,7.7,-1.9,-0.33,+0.34,Matches
614,615,Anderson Santamaría,pe PER,DF,Atlas,29,1992,31,2625,85,85.8,29.2,31,85,23,0,,1,1.62,38,20,+18,+0.62,+0.82,34.4,29.3,+5.1,+0.18,+0.61,Matches
615,616,José Santiago Hernández,mx MEX,GK,Atlas,24,1997,0,,,,,0,,0,0,,34,,,,,,,,,,,,Matches
616,617,Harold Santiago Mosquera,co COL,"MF,FW",Pachuca,26,1995,12,283,24,9.2,3.1,2,53,0,10,18,4,0.83,3,6,-3,-0.95,-1.47,4.7,5.7,-1.0,-0.31,-0.66,Matches
617,618,Flavio Santos,mx MEX,"MF,FW",FC Juárez,34,1987,30,1390,46,45.4,15.4,18,65,5,12,18,4,0.87,9,25,-16,-1.04,-0.34,13.0,20.6,-7.7,-0.49,-0.18,Matches
618,619,Camilo Sanvezzo,br BRA,"FW,MF",Toluca,33,1988,17,1059,62,34.6,11.8,12,80,6,5,20,0,1.12,13,26,-13,-1.10,-1.01,12.8,21.4,-8.6,-0.73,-0.54,Matches
619,620,Camilo Sanvezzo,br BRA,FW,Mazatlán,33,1988,13,984,76,32.2,10.9,12,80,3,1,22,1,1.38,14,12,+2,+0.18,+0.70,8.9,13.0,-4.1,-0.38,+0.35,Matches
620,621,Brandon Sartiaguin,mx MEX,DF,Toluca,21,2000,5,283,57,9.2,3.1,2,90,2,3,34,20,0.80,3,10,-7,-2.23,-1.97,2.6,7.2,-4.6,-1.47,-1.21,Matches
621,622,Sebastián Saucedo,us USA,"MF,FW",UNAM,24,1997,28,1454,52,47.5,16.2,19,63,1,9,28,0,1.31,24,20,+4,+0.25,+0.64,19.0,21.1,-2.1,-0.13,+0.19,Matches
622,623,Francisco Sebastián Córdova,mx MEX,"FW,MF",América,24,1997,13,819,63,26.8,9.1,9,76,2,4,34,1,1.73,11,4,+7,+0.77,+0.33,10.7,7.4,+3.2,+0.35,-0.25,Matches
623,624,Francisco Sebastián Córdova,mx MEX,MF,UANL,24,1997,14,446,32,14.6,5.0,5,66,1,9,13,3,1.93,6,10,-4,-0.81,-1.70,7.5,5.8,+1.6,+0.33,-0.03,Matches
624,625,Ángel Sepúlveda,mx MEX,"FW,MF",Necaxa,30,1991,10,580,58,19.0,6.4,7,68,2,3,34,3,1.00,6,11,-5,-0.78,-0.74,9.4,6.8,+2.7,+0.41,+0.52,Matches
625,626,Ángel Sepúlveda,mx MEX,FW,Querétaro,30,1991,17,1307,77,42.7,14.5,16,81,6,1,16,0,1.00,14,16,-2,-0.14,+0.32,16.9,17.7,-0.7,-0.05,+0.28,Matches
626,627,Gilberto Sepúlveda,mx MEX,DF,Guadalajara,22,1999,22,1567,71,51.2,17.4,17,87,15,5,19,9,1.62,22,17,+5,+0.29,+0.35,19.8,15.1,+4.7,+0.27,+0.35,Matches
627,628,Leonardo Sequeira,ar ARG,"MF,FW",Querétaro,26,1995,16,1204,75,39.3,13.4,15,77,5,1,45,0,1.00,13,15,-2,-0.15,+0.29,16.5,14.4,+2.2,+0.17,+0.62,Matches
628,629,Jordan Sierra,ec ECU,MF,Toluca,24,1997,17,1304,77,42.6,14.5,16,79,7,1,45,0,1.12,18,29,-11,-0.76,-0.55,13.7,26.1,-12.4,-0.86,-0.85,Matches
629,630,Jordan Sierra,ec ECU,"DF,MF",UANL,24,1997,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
630,631,Antony Silva,py PAR,GK,Puebla,37,1984,30,2700,90,88.2,30.0,30,90,30,0,,1,1.28,33,32,+1,+0.03,-1.22,40.2,46.7,-6.6,-0.22,-1.47,Matches
631,632,Jordan Silva,mx MEX,DF,América,27,1994,17,1120,66,36.6,12.4,12,85,11,5,19,17,1.41,16,17,-1,-0.08,-0.96,16.0,13.1,+2.8,+0.23,-0.49,Matches
632,633,Maximiliano Silvera,uy URU,FW,FC Juárez,23,1997,14,1018,73,33.3,11.3,13,74,8,1,60,0,0.36,6,19,-13,-1.15,-0.44,7.4,13.8,-6.5,-0.57,-0.26,Matches
633,634,Gonzalo Sosa,ar ARG,FW,Mazatlán,32,1989,14,920,66,30.1,10.2,12,72,1,2,28,1,1.07,9,11,-2,-0.20,+0.14,9.0,12.4,-3.4,-0.33,+0.41,Matches
634,635,Ismael Sosa,ar ARG,"FW,MF",Pachuca,34,1987,11,332,30,10.8,3.7,3,62,0,8,18,3,0.91,5,4,+1,+0.27,-0.12,7.8,5.4,+2.4,+0.65,+0.40,Matches
635,636,Nicolás Sosa,uy URU,"FW,MF",Querétaro,25,1996,17,824,48,26.9,9.2,9,65,1,8,30,2,0.71,7,8,-1,-0.11,+0.29,10.1,14.1,-4.0,-0.47,-0.33,Matches
636,637,Yeferson Soteldo,ve VEN,"MF,FW",UANL,24,1997,13,365,28,11.9,4.1,2,83,1,11,18,0,1.81,5,6,-1,-0.25,-1.01,6.1,5.6,+0.5,+0.12,-0.27,Matches
637,638,Jonathan Suárez,mx MEX,MF,Tijuana,24,1997,1,1,1,0.0,0.0,0,,0,1,1,11,1.00,0,0,0,0.00,+0.68,0.0,0.0,0.0,-2.28,-2.00,Matches
638,639,Leonardo Suárez,ar ARG,MF,Santos,25,1996,13,807,62,26.4,9.0,10,76,5,3,16,1,1.46,17,10,+7,+0.78,+0.78,13.7,13.7,0.0,0.00,+0.04,Matches
639,640,Leonardo Suárez,ar ARG,"MF,FW",América,25,1996,3,159,53,5.2,1.8,2,70,0,1,19,0,2.33,1,0,+1,+0.57,+0.04,2.2,2.0,+0.2,+0.09,-0.48,Matches
640,641,Christian Tabó,uy URU,"FW,MF",Cruz Azul,27,1993,9,412,46,13.5,4.6,5,61,1,4,27,0,1.25,3,5,-2,-0.44,-0.74,4.6,4.4,+0.2,+0.05,+0.02,Matches
641,642,Christian Tabó,uy URU,"FW,MF",Puebla,27,1993,16,1420,89,46.4,15.8,16,89,11,0,,0,1.56,16,12,+4,+0.25,+0.14,21.8,20.6,+1.3,+0.08,+0.23,Matches
642,643,Alfredo Talavera,mx MEX,GK,UNAM,38,1982,25,2250,90,73.5,25.0,25,90,25,0,,1,1.55,37,31,+6,+0.24,+1.24,32.0,36.4,-4.4,-0.17,+0.23,Matches
643,644,Leonardo Tapia,mx MEX,GK,UNAM,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
644,645,Fernando Tapia Méndez,mx MEX,GK,América,20,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
645,646,Miguel Tapias,mx MEX,DF,Pachuca,24,1997,19,1541,81,50.4,17.1,18,83,15,1,40,5,1.92,33,19,+14,+0.82,+0.88,22.2,21.2,+1.0,+0.06,-0.46,Matches
646,647,Jonathan Terán,mx MEX,FW,Guadalajara,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
647,648,Eduardo Tercero,mx MEX,DF,Tijuana,25,1996,26,1999,77,65.3,22.2,21,88,19,5,31,7,1.08,19,35,-16,-0.72,-0.13,28.6,35.2,-6.6,-0.30,-0.06,Matches
648,649,William Tesillo,co COL,DF,León,31,1990,30,2694,90,88.0,29.9,30,90,29,0,,1,1.53,34,32,+2,+0.07,+0.31,44.9,37.9,+7.1,+0.24,-0.05,Matches
649,650,Florian Thauvin,fr FRA,"MF,FW",UANL,28,1993,23,1463,64,47.8,16.3,19,69,2,4,39,1,1.75,25,19,+6,+0.37,-0.53,21.9,18.1,+3.7,+0.23,-0.23,Matches
650,651,Alan Torres,mx MEX,MF,Guadalajara,21,2000,30,1463,49,47.8,16.3,14,82,10,16,20,3,1.48,20,18,+2,+0.12,+0.01,18.1,16.1,+2.0,+0.12,+0.05,Matches
651,652,Félix Torres Caicedo,ec ECU,DF,Santos,24,1997,31,2685,87,87.7,29.8,30,89,29,1,12,0,1.41,43,36,+7,+0.23,+0.23,41.8,39.6,+2.3,+0.08,+0.82,Matches
652,653,Gabriel Torres,pa PAN,"FW,MF",UNAM,32,1988,8,318,40,10.4,3.5,3,72,1,5,21,1,0.75,2,6,-4,-1.13,-1.16,5.3,4.4,+0.9,+0.25,+0.54,Matches
653,654,Jairo Torres,mx MEX,"MF,FW",Atlas,21,2000,32,2360,74,77.1,26.2,31,75,8,1,25,0,1.61,31,15,+16,+0.61,+0.48,29.1,24.7,+4.4,+0.17,+0.39,Matches
654,655,Jorge Torres Nilo,mx MEX,DF,Toluca,33,1988,15,966,64,31.6,10.7,12,71,6,3,37,10,1.33,15,17,-2,-0.19,+0.37,14.7,13.9,+0.8,+0.07,+0.66,Matches
655,656,Raúl Torres Rodríguez,mx MEX,"MF,DF",Querétaro,24,1996,21,921,44,30.1,10.2,10,77,5,11,14,8,1.10,12,11,+1,+0.10,+0.60,14.9,16.6,-1.7,-0.16,+0.08,Matches
656,657,Christopher Trejo,mx MEX,"FW,MF",Atlas,21,1999,27,486,18,15.9,5.4,2,51,0,25,15,6,1.58,10,7,+3,+0.56,+0.07,8.2,8.6,-0.4,-0.08,-0.19,Matches
657,658,Sergio Trevino,mx MEX,FW,UANL,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
658,659,Santiago Trigos,mx MEX,MF,UNAM,19,2002,7,474,68,15.5,5.3,5,85,4,2,25,6,1.00,7,8,-1,-0.19,-0.12,6.7,6.6,+0.2,+0.03,+0.31,Matches
659,660,Jesús Trindade,uy URU,MF,Pachuca,28,1993,12,294,25,9.6,3.3,2,78,1,10,14,5,1.93,7,5,+2,+0.61,+0.25,4.8,3.9,+0.9,+0.27,-0.03,Matches
660,661,Julio César González Trinidad,py PAR,DF,Necaxa,29,1992,16,1146,72,37.5,12.7,13,80,9,3,36,0,1.25,11,16,-5,-0.39,-0.35,15.8,14.2,+1.6,+0.13,+0.23,Matches
661,662,Franco Troyansky,ar ARG,"FW,MF",Atlas,24,1997,19,512,27,16.7,5.7,5,70,0,14,12,14,1.80,6,3,+3,+0.53,+0.03,7.2,9.3,-2.1,-0.37,-0.54,Matches
662,663,Héctor Uribe,mx MEX,MF,León,17,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
663,664,Diego Urtiaga,mx MEX,DF,Atlético,22,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
664,665,Óscar Ustari,ar ARG,GK,Pachuca,35,1986,32,2880,90,94.1,32.0,32,90,32,0,,0,1.68,44,34,+10,+0.31,-1.19,47.4,38.5,+8.9,+0.28,-0.21,Matches
665,666,Diego Valdés,cl CHI,"MF,FW",Santos,27,1994,15,1170,78,38.2,13.0,13,84,7,2,39,0,1.61,19,9,+10,+0.77,+0.91,22.4,15.3,+7.0,+0.54,+0.92,Matches
666,667,Diego Valdés,cl CHI,"MF,FW",América,27,1994,15,1175,78,38.4,13.1,13,85,6,2,33,0,1.58,21,12,+9,+0.69,+0.26,19.5,9.8,+9.7,+0.75,+0.34,Matches
667,668,Bruno Valdez,py PAR,DF,América,28,1992,26,1990,77,65.0,22.1,23,83,18,3,25,2,1.73,27,17,+10,+0.45,-0.22,30.1,16.1,+14.0,+0.63,+0.27,Matches
668,669,Jorge Valdivia,cl CHI,MF,Necaxa,37,1983,4,164,41,5.4,1.8,1,65,0,3,33,0,0.75,3,5,-2,-1.10,-0.97,2.7,5.5,-2.7,-1.50,-1.57,Matches
669,670,Oscar Vanegas,co COL,DF,Toluca,25,1996,27,1953,72,63.8,21.7,21,86,19,6,24,1,1.21,26,35,-9,-0.41,+0.07,26.5,36.6,-10.1,-0.47,-0.26,Matches
670,671,Camilo Vargas,co COL,GK,Atlas,32,1989,34,3060,90,100.0,34.0,34,90,34,0,,0,1.61,40,25,+15,+0.44,,39.4,36.7,+2.6,+0.08,+0.08,Matches
671,672,Brayton Vázquez,mx MEX,DF,Atlas,23,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
672,673,Gerson Vázquez,mx MEX,"FW,MF",Tijuana,19,2001,2,38,19,1.2,0.4,0,,0,2,19,3,0.00,0,2,-2,-4.74,-4.11,0.0,0.7,-0.7,-1.64,-1.38,Matches
673,674,Iván Vázquez,mx MEX,GK,León,38,1982,2,180,90,5.9,2.0,2,90,2,0,,11,1.50,2,5,-3,-1.50,-1.62,3.5,4.6,-1.1,-0.56,-0.86,Matches
674,675,Ivo Vázquez,mx MEX,"DF,MF",Puebla,20,2000,14,706,50,23.1,7.8,9,70,2,5,15,14,1.38,7,11,-4,-0.51,-0.89,10.6,15.3,-4.7,-0.59,-0.71,Matches
675,676,Alexis Vega,mx MEX,"FW,MF",Guadalajara,23,1997,22,1797,82,58.7,20.0,21,84,11,1,34,1,1.27,22,20,+2,+0.10,-0.04,19.6,18.8,+0.9,+0.04,-0.13,Matches
676,677,Sebastián Vegas,cl CHI,DF,Monterrey,24,1996,27,2299,85,75.1,25.5,27,85,22,0,,1,1.58,32,25,+7,+0.27,+0.27,41.8,26.5,+15.2,+0.60,+0.35,Matches
677,678,Efraín Velarde,mx MEX,DF,UNAM,35,1986,23,1831,80,59.8,20.3,21,86,19,2,17,10,1.34,23,28,-5,-0.25,-0.39,23.2,30.0,-6.8,-0.34,-0.25,Matches
678,679,Gustavo Velásquez,py PAR,DF,FC Juárez,30,1991,16,1419,89,46.4,15.8,16,89,15,0,,0,1.00,13,22,-9,-0.57,+0.53,13.2,21.7,-8.5,-0.54,-0.26,Matches
679,680,Juan Velásquez,mx MEX,MF,FC Juárez,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
680,681,Érik Vera,mx MEX,DF,Querétaro,29,1992,28,2134,76,69.7,23.7,26,81,10,2,19,5,1.04,22,27,-5,-0.21,+0.37,26.0,30.8,-4.7,-0.21,+0.03,Matches
681,682,Duván Vergara,co COL,"FW,MF",Monterrey,24,1996,19,969,51,31.7,10.8,13,59,1,6,34,0,1.41,14,8,+6,+0.56,+0.51,14.6,9.3,+5.2,+0.48,-0.04,Matches
682,683,Néstor Vidrio,mx MEX,DF,Mazatlán,32,1989,33,2898,88,94.7,32.2,32,89,30,1,38,0,1.20,37,46,-9,-0.28,+0.28,31.1,49.6,-18.5,-0.56,+2.41,Matches
683,684,Nicolás Vikonis,uy URU,GK,Mazatlán,37,1984,34,3060,90,100.0,34.0,34,90,34,0,,0,1.20,38,48,-10,-0.29,,31.5,52.4,-20.9,-0.61,,Matches
684,685,Oscar Villa,mx MEX,DF,León,20,2001,4,272,68,8.9,3.0,3,79,2,1,36,7,1.75,3,3,0,0.00,-0.03,3.3,3.0,+0.2,+0.08,-0.18,Matches
685,686,Dieter Villalpando,mx MEX,MF,Puebla,29,1991,2,72,36,2.4,0.8,0,,0,2,36,5,1.33,2,1,+1,+1.25,+1.10,2.2,0.7,+1.5,+1.85,+1.94,Matches
686,687,Dieter Villalpando,mx MEX,MF,Necaxa,29,1991,16,1116,70,36.5,12.4,14,75,3,2,33,0,1.41,16,10,+6,+0.48,+1.04,14.0,14.9,-0.9,-0.07,-0.10,Matches
687,688,Sergio Villarreal,mx MEX,DF,Monterrey,21,2000,5,348,70,11.4,3.9,4,66,1,1,83,1,1.20,6,3,+3,+0.78,+0.64,5.6,3.6,+2.0,+0.52,0.00,Matches
688,689,Abraham Villegas,,DF,Toluca,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
689,690,Luis Villegas,mx MEX,GK,Tijuana,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
690,691,Federico Viñas,uy URU,FW,América,23,1998,25,1233,49,40.3,13.7,14,76,2,11,16,2,1.53,19,8,+11,+0.80,+0.46,18.9,8.2,+10.7,+0.78,+0.41,Matches
691,692,Manuel Viniegra,mx MEX,MF,Querétaro,33,1988,1,7,7,0.2,0.1,0,,0,1,7,5,0.00,0,1,-1,-12.86,-12.56,0.0,0.5,-0.5,-5.84,-5.64,Matches
692,693,Isaías Violante,mx MEX,"MF,FW",Toluca,17,2003,7,149,21,4.9,1.7,0,,0,7,21,2,0.43,3,4,-1,-0.60,-0.17,2.7,4.6,-1.8,-1.12,-0.78,Matches
693,694,Andrés Vombergar,si SVN,FW,Atlético,26,1994,21,1047,50,34.2,11.6,10,87,7,11,17,11,1.00,14,20,-6,-0.52,-0.56,17.1,20.0,-2.9,-0.25,-0.46,Matches
694,695,Facundo Waller,uy URU,"MF,DF",Atlético,24,1997,28,2140,76,69.9,23.8,25,82,13,3,26,1,1.25,29,32,-3,-0.13,+0.07,35.2,32.1,+3.1,+0.13,+0.25,Matches
695,696,Hugo Weckmann,mx MEX,FW,Tijuana,17,2004,1,3,3,0.1,0.0,0,,0,1,3,3,1.00,0,0,0,0.00,+0.68,0.1,0.1,+0.1,+1.94,+2.22,Matches
696,697,Sebastián Yanez,mx MEX,DF,Tijuana,18,2003,6,337,56,11.0,3.7,3,82,1,3,31,4,0.33,1,8,-7,-1.87,-1.34,3.8,7.6,-3.8,-1.01,-0.82,Matches
697,698,Yoshimar Yotún,pe PER,MF,Cruz Azul,31,1990,12,692,58,22.6,7.7,8,68,2,4,36,0,1.38,12,6,+6,+0.78,+0.74,10.8,7.9,+2.8,+0.36,+0.42,Matches
698,699,Paolo Yrizar,mx MEX,"FW,DF",Guadalajara,23,1997,4,48,12,1.6,0.5,0,,0,4,12,3,1.75,1,0,+1,+1.87,+1.79,0.8,0.7,+0.2,+0.35,+0.26,Matches
699,700,Diego Zago,mx MEX,MF,Puebla,19,2002,3,127,42,4.2,1.4,2,63,0,1,1,7,1.00,0,2,-2,-1.42,-1.66,0.8,2.0,-1.2,-0.85,-0.83,Matches
700,701,Ángel Zaldívar,mx MEX,FW,Guadalajara,27,1994,26,1595,61,52.1,17.7,17,81,8,9,24,2,1.28,22,20,+2,+0.11,-0.01,18.8,16.0,+2.8,+0.16,+0.13,Matches
701,702,Edgar Zaldívar,mx MEX,MF,Atlas,24,1996,32,1523,48,49.8,16.9,14,80,6,18,22,1,1.66,19,13,+6,+0.35,-0.29,20.4,18.1,+2.3,+0.14,+0.13,Matches
702,703,Mauro Zaleta,mx MEX,MF,Cruz Azul,19,2002,1,1,1,0.0,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,-0.21,0.0,0.1,-0.1,-12.25,-12.29,Matches
703,704,Carlos Zamora,mx MEX,DF,Querétaro,25,1996,1,22,22,0.7,0.2,0,,0,1,22,2,1.00,0,1,-1,-4.09,-3.79,0.1,0.8,-0.7,-2.92,-2.72,Matches
704,705,Jesse Zamudio,mx MEX,"MF,FW",León,22,1999,3,35,12,1.1,0.4,0,,0,3,12,10,2.33,2,1,+1,+2.57,+2.57,3.2,1.3,+1.9,+4.77,+4.58,Matches
705,706,Ángel Zapata,mx MEX,"MF,FW",Monterrey,20,2001,9,132,15,4.3,1.5,1,57,0,8,9,12,1.67,2,2,0,0.00,-0.22,1.0,2.8,-1.8,-1.25,-1.84,Matches
706,707,José Zapata,mx MEX,FW,FC Juárez,18,2003,2,42,21,1.4,0.5,0,,0,2,21,2,1.50,1,0,+1,+2.14,+3.04,0.9,0.2,+0.7,+1.53,+1.96,Matches
707,708,Jorge Zárate,mx MEX,"MF,DF",Mazatlán,29,1992,12,383,32,12.5,4.3,3,75,0,9,17,13,0.69,5,5,0,0.00,+0.34,2.6,5.9,-3.3,-0.79,-0.20,Matches
708,709,Alejandro Zendejas,mx MEX,"FW,MF",América,23,1998,14,831,59,27.2,9.2,11,73,2,3,8,1,1.67,13,4,+9,+0.97,+0.61,14.5,4.8,+9.7,+1.06,+0.71,Matches
709,710,Alejandro Zendejas,mx MEX,MF,Necaxa,23,1998,18,1619,90,52.9,18.0,18,90,17,0,,0,1.11,17,24,-7,-0.39,-0.45,24.4,21.1,+3.4,+0.19,+0.42,Matches
